Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB315C (PAM-01),Empty-Split,False,[],1.312868019425128,0.04295704295704296,1.6602962209982537,0.0969030969030969,False,0.19051781551781552,False,0.3383108119950225
MB504B (All PPL1),Empty-Split,False,[],1.4585200015605022,0.015984015984015984,1.6738188662143496,0.1008991008991009,False,0.11360068502925647,False,0.34618829446415655
MB465C (MB-CSD),Empty-Split,False,[],1.335729658810249,0.026973026973026972,1.5780099770176,0.26173826173826176,False,0.15462315462315462,False,0.5157021196625158
MB380B (MB-C1),Empty-Split,False,[],0.6008090290344892,0.968031968031968,1.3168509147026322,0.8911088911088911,False,0.968031968031968,False,0.9482923493618681
SS54295-gal4 (PBG2‐9.s‐EBt.b‐NO1.b (PB)),Empty-Split,False,[],0.9303349504391193,0.33966033966033965,1.5115250374363371,0.43456543456543456,False,0.5364476793048222,False,0.6405816405816406
MB063B (PAM-10),Empty-Split,False,[],1.3233895527235147,0.059940059940059943,1.7224493152663927,0.028971028971028972,False,0.22505796090701755,False,0.21352721352721352
41744 (IR8a mutant),TNTxPR,False,[],1.3961033316774096,0.014985014985014986,1.714899766855102,0.04695304695304695,False,0.11044511044511045,False,0.2534715284715285
51306 (OR47b mutant),TNTxPR,False,[],0.7918699183372597,0.2967032967032967,1.5816607693471965,0.7432567432567433,False,0.533877412909671,False,0.8751958101070527
c316 (MB-DPM),Empty-Gal4,True,"['Dim.1', 'Dim.3', 'Dim.4']",2.434067082467886,0.001998001998001998,1.7695033680538066,0.00999000999000999,True,0.028400171257314116,False,0.1529239990778452
86666 (LH1139),Empty-Split,False,[],1.402850409807039,0.08791208791208792,1.694179066537691,0.08491508491508491,False,0.27220471835856447,False,0.3188321112849415
86670 (LH1594),Empty-Split,False,[],0.8995368744033055,0.26573426573426573,1.3586449749755938,0.8571428571428571,False,0.5184423419717538,False,0.9320843091334894
86674 (LH247),Empty-Split,False,[],0.8903916835295576,0.3096903096903097,1.4440088119453858,0.6353646353646354,False,0.533877412909671,False,0.8040124432529496
86667 (LH1000),Empty-Split,False,[],0.8493219888648174,0.24175824175824176,1.4002386776153821,0.7242757242757243,False,0.48595848595848595,False,0.8682582477763201
86671 (LH412),Empty-Split,False,[],1.8310403995668376,0.06493506493506493,2.223423681757963,0.13186813186813187,False,0.23929773929773926,False,0.3546183546183546
86675 (LH542),Empty-Split,False,[],0.8418681191935736,0.35864135864135865,1.573002847014998,0.2947052947052947,False,0.5396032538889681,False,0.5445424141076316
86669 (LH567),Empty-Split,False,[],0.8942195125808275,0.3046953046953047,1.406141276260571,0.7942057942057942,False,0.533877412909671,False,0.8929206386833506
86661 (LH1554),Empty-Split,False,[],0.6406066007786301,0.929070929070929,1.4785618243612784,0.5314685314685315,False,0.9432914024750758,False,0.7243988887824504
