"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30"
-1.2047186332882,-0.473239151552374,0.374793821600718,-0.0980539549593589,0.0514584702128374,0.233374735068276,0.247489363950389,-0.0632709509029529,-0.158094641968703,0.0719763416300667,-0.178183358551592,-0.052984993535425,0.074930041331464,0.031460664116272,-0.0491501894856626,-0.0330756841360228,0.0753412076706705,-0.00310822773911594,0.0676382397397392,0.0958815392310331,0.149920349586155,-0.145468889278626,0.218949687232073,0.15848509690252,-0.278896837955166,0.557636517159331,-0.445166832663756,-0.0525361562395454,-0.0881640411021759,-0.374435208829734
0.949764761639426,0.0691311534003445,-0.428699207468619,0.972925866990202,0.00497605046107757,0.272775161357776,0.581286743008564,0.0935948119682683,-0.20613579220038,0.183753319366817,-0.227896473323936,0.151939967552582,-0.0829751696229404,0.196973826898745,0.304886501270573,0.242253166836184,-0.384359581424274,-0.328117911805609,0.0540191668486826,-0.550480745311816,-0.116717951515425,-0.42870697834128,0.36394381961545,-0.120606542758493,0.147618938173854,-0.449111076090793,0.128527939545474,-0.293766342453352,-0.184169729734066,0.291845631557503
-0.417440629376312,-0.589103116337681,-0.0459313336158626,-0.395236555516648,-0.0878622089621565,-0.188759386206875,-0.150418062245545,-0.0511798553951406,-0.348046780512343,-0.146767580555216,0.0562960846264811,-0.177555443423253,0.131535513048286,-0.0656992432844891,0.0677094800346269,0.0889989381869411,-0.20686407788201,-0.217488424598412,-0.234017376800903,-0.267628603865291,0.0530478687190678,-0.181620210817095,0.144273997247977,-0.209007395490938,0.276774010957147,-0.072218598670443,0.00328305616870463,0.0639282375154212,-0.00997969591884322,-0.0875022336644475
-0.933058962540784,-0.256590099084376,0.0113029285623532,0.179904588887459,0.111008481595916,-0.00538740333059091,-0.523447498763426,0.0949181633341643,-0.366431197649387,0.185418569025837,-0.154812194281332,-0.0686441367438403,-0.166613471285419,0.0182238222794097,0.180441654062156,-0.1908713043095,0.0675463738300707,0.61482371313939,-0.226684879298124,0.366029721415695,-0.135996127598059,0.254206760225539,-0.027364956334757,-0.270659836295686,-0.308069675344334,-0.125979227684923,-0.561308348159282,0.0911761295694459,-0.114306851731799,0.420634013433748
1.94215972492505,0.269057865116102,-0.226635692295066,0.268504218752478,-0.128062047940982,0.0911047879851023,0.37485021466457,0.107508517155745,0.0877792834533234,0.103144277267308,0.162661555411354,-0.0576262787744425,0.140705016328327,-0.512447658091655,0.0253133611452522,-0.12648623734424,0.0474176430128005,-0.0580805609767946,0.731974227572265,0.618868099358511,-0.18397016915774,0.309575193241285,-0.157562723641718,0.185780895832468,0.128373633315621,0.199728463373692,-0.0492282291114705,-0.0901251393920793,-0.0688221819568883,-0.0140893371711633
0.741117786411131,-0.286972824413517,-1.16481597062557,0.0905439051926581,0.21614839808346,0.390419089525514,0.217811192787875,-0.0150863941034837,0.457937453267132,-0.0338695361698734,0.155608323613739,-0.599905132006927,0.609146993297524,0.142174407285469,0.422547307522648,-1.03286457278389,-0.66987684006047,0.0194288736370719,-0.498814106355255,0.5133356868008,0.044821265106522,-0.139759102287293,0.220535829594378,-0.116824856483073,0.0142615854031705,0.088829416786548,-0.0620236199453023,-0.090804984654354,-0.0140577171547119,0.103507523606699
3.70282734890066,-0.965603612385599,1.87589683465714,0.557959562076005,0.0999559861401608,-0.706666950388932,-0.522269049332466,-0.659166072986315,0.161853339794955,0.160667326231423,-0.317765431373627,-0.127815390946076,-0.0541755447889794,0.0384490617653089,-0.0170234815612788,-0.0742979568400864,-0.0443568145249037,-0.150949390083549,0.00147989243360519,0.154278780230042,0.123533324815302,-0.0484520960724212,-0.0337245607149543,0.116724524932149,-0.0721132140104841,-0.0920688376684301,0.00141306012154286,-0.0298920863121876,0.0166496958336078,-0.00549622683872076
0.375551996456655,-0.0385825652542073,-0.985394566331565,-0.218553158547565,0.082863269904875,0.154407256673766,-0.314047640397896,0.0213514910741984,0.246698739480283,-0.164391956562517,0.318274141372758,-0.111640219855276,0.260637463748389,-0.169050148491821,0.39865892138149,0.252858790951845,-0.0263116151534763,0.0537659733295485,0.00986801633132237,-0.0478370724103312,-0.170423406781126,-0.171761133086815,0.0425339482351162,-0.120890130827095,0.145636523104513,0.0989563525880592,0.0806453710976279,0.28919987814241,0.00769563748600778,-0.0668484788601035
2.24849492699244,-0.117958173275527,0.52413491001693,-0.0772057022329534,-0.266693309975371,-0.283310961161499,-0.099306307495889,0.510520759902207,0.278373001947477,-0.0583714915037552,0.423847927254465,-0.0234326754755682,0.138574955625876,-0.360682485089277,0.083197236966147,-0.102519816654502,-0.436588057612285,-0.300563052625028,0.265226228995628,0.428627498941794,-0.290570251085122,-0.17552791261524,0.0457399187049796,0.0248709834716568,0.186191457372023,0.0128022938960515,-0.0912726151197019,0.0402687320589762,-0.0273558634806886,0.078291830124545
1.69639622773363,-0.104883708882947,-0.255766790993418,0.0360752487389651,-0.00160403554025378,0.469663568655322,0.682650154715092,0.0565298577887925,-0.626978256787929,-0.392292172048236,-0.030144169465902,-0.28816705760946,0.12846590399096,0.543421538679308,-0.110103704004668,-0.335435365675154,0.607829450328327,0.541034909455486,-0.287322226985476,-0.199004505626636,0.0776711877638174,0.207388287070192,0.0263728419780217,-0.179738209819811,0.226395039833004,0.401455988758074,0.000814109862391122,0.0682914083911507,-0.058041616601519,0.132101447530921
1.50362131406357,-0.00179237753431523,-0.619848241324276,0.105077590678871,-0.322997765201798,-0.219889266461806,0.209771652157894,0.269127436555819,0.221821500087232,-0.000886580916360746,0.146755097070025,0.0978279610278162,-0.0577614206007261,-0.520396686874306,0.049768103376943,0.141029884158275,0.218843617030415,-0.316335838857888,0.503171627293903,0.807891903775999,-0.469374589574275,0.0214953731537996,0.0849957010964127,0.153401053865352,0.045811599659648,-0.0611336308406862,-0.103226286963049,0.0756014139744954,0.00220646889445208,0.0901260487814357
-0.264435257352194,-0.751989938722492,-0.406385094372903,-0.44829326908299,0.049672726086294,-0.00375527861597571,-0.472253703608051,0.212624182048158,-0.728479321001413,0.232133458717301,0.0373726776969566,-0.489071257719259,-0.289012058602214,0.248914683349653,-0.168919854515058,-0.146763325399742,-0.202885802251823,-0.0635001059722203,-0.279252407331516,0.14604215810547,0.0287183778205467,0.0598696323803729,0.0125561753967397,-0.0222179588684338,-0.0332642591633819,-0.050262147404477,-0.144205462287657,0.106179511559716,0.0777878082139324,0.0642325236226773
2.96320159174597,0.0388899008732041,0.809983615374754,-0.297958009247929,0.0233680458763659,0.402761191899442,0.332056408713128,0.747621109187902,0.0152210628793372,0.0143744696038166,0.620808012682361,0.739148982997342,0.920227801932992,0.487998789291668,-2.09907281249306,0.161797435784276,-0.722538641163016,0.326290287399598,-0.217020272601527,0.082438794770756,-0.419210200664769,-0.00342702507770439,-0.158640202786706,0.117155869060936,-0.348408949809577,0.0895391762887531,0.000778050839301209,0.0398238949857818,0.115563138402317,-0.141333009646387
3.92403383845294,-0.868299960741015,1.93320872659955,0.606683991015154,0.134458312345928,-0.641146756458637,-0.531951513276738,-0.602959047066164,0.14655789308091,0.182565676332912,-0.320997353758398,-0.114425659241961,-0.0525824346398215,0.0677653598518577,-0.0394623084907584,-0.0933369797468821,-0.0171951762458148,-0.0865875712226044,-0.0504629921204785,0.184002146772874,0.206340130296073,-0.0590037590848449,-0.0144020951071402,0.0530861130798734,-0.0195474443108072,-0.0359302175909849,-0.00880500995683405,-0.0129532848664447,0.0172538477661462,-0.00139954177015415
0.898438320830266,1.8440922346523,-0.791687054601823,-0.446857907480057,-0.3963991383458,-0.113073168575434,0.389298071080986,0.278690171249355,-0.164145790840909,0.573355748046832,-0.661606415001441,0.491303350584105,0.000329986639167768,0.117332806075623,0.666498536859299,0.390668294546088,-0.695611268445709,-0.202398028301126,-0.142525154478491,0.198411972377833,-0.356739374827476,-0.0159401783212745,-0.0990972270569007,0.0221228561779334,0.172252861546027,-0.0930728646844806,-0.31791556934668,-0.0101712013136985,0.222309751368686,-0.198321198415359
-1.47918477051759,4.30889642317585,-0.21662362190809,1.34743499864563,-1.07858072658734,-1.12356450881658,-0.0493689581601769,0.753903845168925,0.754713601027735,-0.674869174093063,-0.664548973244666,-0.0604847528760963,-0.649898733652759,0.091051560325898,-0.399433594363195,0.0323297467162181,0.346043975208078,-0.220683532414247,0.422617362884692,-0.140409434344121,0.196896800012248,-0.283295372740981,0.159919572064176,0.537105707336048,0.206616030757494,-0.135425064322197,0.608725074778711,0.335582470461562,-0.309463682264388,0.156037371726583
-3.53827485987684,1.27444606109716,2.68793952919303,2.20666358958174,0.235754995940421,0.495466165445726,0.415621426953243,-0.0870070766491791,0.0357493032395931,-0.089675968845443,0.26958212956075,0.33085203591708,-0.0796298552454721,-0.200765637469694,0.0461907132402529,0.163319984302079,0.0970866704077366,0.474645297969039,-0.018794526940288,0.678117600167195,-0.532398477593585,-0.235879326564208,0.261099996049619,0.107651826701832,-0.375731552928262,0.290485065062684,-0.433230839827334,-0.00672246840553075,-0.173047668961757,-0.0443871243260683
-1.94549850122113,-0.135960051868205,1.44266833270718,0.97126752875469,0.162878255226985,0.328839623265229,0.378893833336158,-0.0198936046466795,0.401750515951012,-0.166851236334753,-0.0307909341914716,0.0507156673740533,-0.177417626146749,-0.193406865333688,0.266441414005237,0.0619768328884595,0.0459586832763323,-0.324225282581118,0.074829368675384,-0.107967080111232,0.189719249595645,0.499629295310982,-0.37354027227528,0.0534720031376952,0.100389359306205,0.304750616179754,0.146563886889063,0.109363952394418,0.118555800672491,0.187579884448852
2.1845342367873,-0.0672562117068828,-0.265230011711294,0.0433863271779825,-0.108097427840973,0.350330198362152,0.79623044267076,-0.0195462977993514,-0.607494442032935,-0.741682364977953,0.680558109485415,-0.0294184215443988,0.151704689512367,0.2605858437678,0.158712388463738,-0.00498727433918602,0.592772023492721,-0.141780904097651,-0.537524947233019,0.490826788020276,-0.0380026860794446,0.0598669699411911,0.0845654130618859,-0.470415220372487,0.59523629306362,0.508796959996778,0.0291340434332215,0.153381541285098,-0.0890449564014634,0.110572014957099
1.01725864830937,0.257367548371334,-1.18103437072546,0.27706154497306,0.135729719540694,0.375184404802108,0.539348331435199,-0.250073958715628,-0.0199231939973662,0.538633242654355,-0.209700150315311,0.340164330984432,-0.00461409125190136,0.264887999428173,0.150884712672901,0.0456427765524326,-0.105835411594041,0.112148471706366,-0.086002859961734,0.251514403246981,-0.0644530115215771,0.058730551497686,-0.0715916582912154,-0.019481470476618,0.0925325910018288,-0.0497690137729942,0.059564945427621,0.00635966059728748,0.0443362271693266,-0.0513920842237039
-0.380221013023707,1.5428332342634,-0.398233659546605,0.190042083137919,-0.148929109969501,-0.298832517483038,-0.300601468991806,-0.328553358364593,-0.204336527596129,0.0552067554610951,0.00639586741613932,0.329101405501159,0.287593921718673,-0.121985057987685,-0.0657403413096876,-0.127683221396254,0.297372324486133,0.00293119355982478,-0.0126822675129605,-0.334432952588338,0.103034978313666,0.176094480749281,-0.323862879841407,-0.0832607654775808,0.275254620467814,-0.372447035484704,-0.0730011584988637,-0.215265528255934,-0.0145486136337398,0.114170817893756
0.288374536885669,0.489743783631033,-0.860806484182018,0.104621830332152,0.104133105777857,0.263408985517586,-0.368601807127543,0.365056231338085,0.10463885864748,-0.697703011369615,0.296528565308559,0.656727044211957,-0.763434105740054,0.474626177356955,-0.121126342578982,-0.42733994570545,0.43013451424602,-0.111144335995304,-0.0371042354687645,-0.139542533412536,-0.3014597773945,-0.0240739837671504,0.236905213608899,-0.172614653332192,-0.205773028381943,-0.158034377858915,0.0511255336149319,-0.303042521846571,-0.161105318732522,-0.147441440806232
1.22731986147714,0.294543856558369,-0.656771397997183,0.332058433888853,-0.11962530340202,0.0972119504549024,0.681481145311585,-0.052321150543127,-0.35135584987768,0.244940787183308,-0.457297221261224,0.226954658851473,-0.221297201950139,0.194424521076874,0.152027872895224,0.180990880864817,-0.139267904707469,0.122441789427822,-0.482216526538663,-0.228512894421618,0.0760784770562007,0.216917595440107,-0.0330718288585592,-0.113121717028902,0.0170803506803235,0.268356210633864,0.0187067986883344,0.085955773136865,-0.147238285341496,-0.0286993676769251
-1.65611748875743,0.176373009801973,0.617575028314626,0.650509862322177,0.136661913567492,0.135869071179486,-0.423794892048354,0.192856456978402,-0.795931777102633,0.68996127987592,0.259893325649207,-0.493687931569461,-0.303218255335321,0.215164506110022,-0.206075664398544,-0.0138802684864555,-0.161445518239356,0.179377742865456,-0.261984768373099,0.336954273165045,-0.23410177796385,-0.101483900304873,-0.0733995807187872,-0.0651204534510264,-0.115224809606789,-0.382815546401926,-0.0126647362206093,0.173786585121658,0.0069942000003388,-0.0734763355960541
-0.672542137563883,-0.0916582616852133,-0.142979986553691,-0.533385294346476,0.15110652566242,0.423050639312676,-0.472041964100596,0.637558796507308,-0.298601076096861,0.0376984932233462,0.26270426484862,-0.00122046448163164,-0.163253539892907,-0.0198763928210869,0.108562119988812,-0.0559951847362902,0.155580863542225,-0.141135094041488,-0.67500767673898,0.111498813538879,-0.0652409860986496,0.213279949458766,0.0138848265861634,-0.0148840336443933,-0.221725663245629,-0.092710264522232,-0.0606583020499676,-0.095081220339797,0.115983825779456,-0.142276638656394
0.27424781630479,0.195273835727424,-0.997463934536399,-0.165915387812686,0.240972505198207,0.539379078940883,-0.0506890341177714,0.156948689922938,0.26614036672917,-0.200674404424936,0.142092007445699,-0.245140195880037,0.112530395835908,-0.175675249669513,-0.0414991256882898,-0.620937274790678,-0.267691655263533,0.20749121311215,-0.253483296844613,-0.01532594583927,0.052000267548281,-0.0543883958257664,0.167654112775723,-0.0124820888668438,-0.175730991758667,-0.0841443597660615,-0.124147544298174,0.112269540226791,0.0340245140063757,-0.0633471771567399
-1.12317450302224,0.0427709144886351,-0.132196894331438,1.00073947185202,0.507772018556291,0.451075917084335,-0.935989488757433,0.211244540203791,-0.452954207027678,-0.258299421613272,-0.510196176335096,0.489414270275869,0.913691416310746,-0.173251731032578,0.103332709028378,0.0295556195802816,0.174806208824388,0.265310503925053,-0.0962954081244857,0.24866213994072,0.0384432695940145,0.377525515637781,-0.451151898553015,-0.0177316472941563,-0.242650165885767,0.0682668209321989,0.15057914931214,0.201283941994145,-0.340348315777636,0.0723372079267648
3.18415259692949,-1.10945235279661,1.51788459987626,0.497825057109453,0.0290337482284294,-0.78715542148485,-0.397737850032292,-0.751736820389033,0.103859707349156,0.182846825406229,-0.224639847337236,-0.121350259626795,-0.019736376058567,0.0791145570472768,-0.0933880190070745,-0.0252518091376643,-0.0626802356050994,-0.224342087011483,0.11146380398621,0.1141689723833,-0.142129987555618,0.105981830629888,0.0381775522586013,0.149648850539279,-0.102072353512143,-0.0635600059229214,-0.0341307339249128,-0.0146812010710542,0.00289852741423912,-0.0233017962378065
-1.26719596404993,-0.781926007926845,0.549562219566353,-0.473865108676512,-0.080657380271361,0.0514519999450676,0.437079847108031,-0.0723909139451382,0.260098494166088,-0.065493550442747,-0.187989872843641,-0.0654168872884729,-0.0666159843209818,0.0231546012348449,-0.00425114045629871,-0.0196187474981973,0.133622495338741,0.0385712642613383,-0.0387891181969879,0.0451773057764244,0.0212129182663796,0.166031609170184,-0.0273856333973825,0.0148646118850353,0.22726333981709,-0.224234659350014,0.234260031018356,-0.150602480611521,-0.0654436550166126,0.0943389046075283
-1.45878248504376,-0.622118506359555,0.843925151160637,0.228623051904994,-0.0958575776121766,0.0708744664117832,0.56701507646569,-0.0788766734646194,0.277674992390994,-0.327205135558916,0.0500000305184778,0.0320298777150589,0.0732138343002303,-0.0846907362320844,0.0747885220075983,0.0231795811237325,-0.086269767118707,-0.396102031604973,0.122878381850121,-0.593867218772521,0.0836329572887641,-0.260154628441028,0.202880901697688,-0.0740018682843279,0.211438679405551,-0.116556197726757,0.157568831153205,0.367128541695455,0.109839290383088,0.140884790454061
0.288369937725662,0.479430079905181,-0.953354633456848,-0.243211799856877,-0.462034282177679,-0.424237834571546,-0.0426409657536098,0.38578671408613,0.05588467395729,-0.111725752990937,0.0758567896178082,-0.115711541133862,0.389628386332838,-0.353474207484216,0.420091820855639,-0.234115076176371,-0.122663924395111,-0.0247753011149614,-0.177053231801889,0.0893911382826642,-0.225336973412279,-0.219079485642641,0.0419590260796909,0.0538749343372824,0.080158340919921,0.0794719962791806,0.200829288303244,0.119398636568574,0.0375673530267509,-0.114766720747327
0.514670222788812,-0.247302288392542,-0.952624270902097,-0.0397418650974989,0.0235920828950143,0.165976237209997,0.201921506193381,-0.255093294313113,-0.102384363702235,0.822530416924992,0.219908565627728,0.140925331086622,-0.27003247189852,-0.722777719018868,-0.420512010376982,-0.126297966442738,0.777939792486579,-0.00526190634551649,0.156297874348786,0.152928415960265,0.202912429327109,-0.164005014081423,-0.0345021490097783,-0.136280042318822,0.0133679237466222,-0.0783265941383074,-0.0763971874790482,0.131280925740254,-0.0169227736979996,-0.0609425028802528
-0.0418574304788589,-0.644063627910908,-0.762568041894248,-0.357464485811005,-0.0838284597455615,-0.235365164380109,-0.250361680920881,0.0637067187451234,0.266474077044966,-0.612033482652118,-0.119065532179231,0.448341611000009,-0.691665112311819,0.0525876558931971,-0.114334989191472,-0.413883809654416,-0.0372135779432336,0.059523712770379,0.0639157517470046,0.0893200602992882,-0.114465188638688,-0.128157576996429,0.11019869377913,-0.0439357864524099,0.039639348514177,0.110919878354576,-0.0357420031508659,0.000539913603474945,0.032499487656659,-0.0134722499812541
-0.835192328076713,-0.928082427247205,0.22946748674287,-0.903796026698894,-0.150784642604976,-0.116077535060938,0.335602863865489,-0.117905017612263,0.260596626306831,0.023690024631742,-0.277685799725194,0.0103174194807259,-0.0792682072926497,-0.0457467256474362,-0.051099575427612,0.00984885182335016,-0.0835742222459552,0.0165084868313183,-0.0985481768383661,-0.0735917320186308,0.109795469489631,0.031240915779219,-0.125966537865985,0.0284073181510414,0.0540128176601234,0.0928992796364514,-0.085501335543066,0.0618222739863365,-0.0194757910535185,-0.0558288009362542
2.33037836004198,-0.465219636744034,1.35179013032007,-0.0800413133210191,0.0193001719168459,-0.0723220506180466,-0.35950745691209,0.281676088551961,0.0616609152617793,0.22125437544731,-0.0584352563850839,-0.168117220269635,-0.252894021561851,-0.243660182066564,0.363005860562471,-0.000389698876770263,0.00439632593916442,0.534366292200059,-0.394392805595647,-0.500479141844768,0.0916541976874533,-0.303306649104672,0.137377463272572,0.121445964908317,-0.14969948416225,0.068984560453242,0.12142555064896,-0.0709468000487031,0.149571202002623,-0.157481715477007
-0.584686397386102,-1.31065389934738,0.152517536474085,-0.825355733763046,-0.235043016491416,-0.20828647986828,0.376452375784779,-0.0555558641692683,0.274262859089191,-0.139575227954726,-0.00666525922990045,0.0828211890933544,0.0845554868805076,0.0123163929461473,0.135244656326034,0.0329769047400633,0.00231416179953228,-0.179695736001035,0.160415137684549,-0.282472848580858,-0.00647934253915075,0.0893282178520292,-0.139563979579656,-0.0931995252954201,-0.00497108378905804,0.0418918175853783,-0.130097810888212,0.0898992818194096,-0.0672991488656953,-0.0253210991084353
