method_type,params,explained_variance_ratio,overall_sparsity,mean_sparsity_per_component,interpretable_components,reconstruction_error,converged,n_iter,success,condition,combination_id,bic_score,bic_penalty,explained_var_norm,interpretable_comp_norm,sparsity_score,reconstruction_score,convergence_score,combined_score
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9617628991210955,0.07692307692307693,0.07692307692307694,0,0.6223767483686471,True,3,True,List2,51,-1443.5102363109438,0.38375380263042763,0.10084463069185909,0.0,0.12820512820512822,0.8531037326156097,1.0,0.22119454667770427
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9617628991210955,0.07692307692307693,0.07692307692307694,0,2.8348177420795575,True,3,True,List2,52,3352.190229774843,0.9950819923311675,0.10084463069185909,0.0,0.12820512820512822,0.013206824030194353,1.0,-0.014829063756241184
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9617628991210955,0.07692307692307693,0.07692307692307694,0,2.8348177420795575,True,3,True,List2,53,3352.190229774843,0.9950819923311675,0.10084463069185909,0.0,0.12820512820512822,0.013206824030194353,1.0,-0.014829063756241184
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9820091924063151,0.07692307692307693,0.07692307692307691,0,0.3549879097263195,True,3,True,List2,54,-3195.2363415467435,0.1604538788052491,0.5237147747080213,0.0,0.12820512820512822,0.9546110991868874,1.0,0.4034756811567767
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9820091924063151,0.07692307692307693,0.07692307692307691,0,0.3549879097263195,True,3,True,List2,55,-3195.2363415467435,0.1604538788052491,0.5237147747080213,0.0,0.12820512820512822,0.9546110991868874,1.0,0.4034756811567767
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9820091924063151,0.07692307692307693,0.07692307692307691,0,0.4313031253512782,True,3,True,List2,56,-2579.313517804638,0.23896816206717908,0.5237147747080213,0.0,0.12820512820512822,0.9256399700749092,1.0,0.3849974408028326
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9820091924063151,0.07692307692307693,0.07692307692307691,0,0.4313031253512782,True,3,True,List2,57,-2579.313517804638,0.23896816206717908,0.5237147747080213,0.0,0.12820512820512822,0.9256399700749092,1.0,0.3849974408028326
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9820091924063151,0.07692307692307693,0.07692307692307691,0,2.6903181796385303,True,3,True,List2,58,3210.8856627194127,0.977069302467543,0.5237147747080213,0.0,0.12820512820512822,0.06806240487106452,1.0,0.1235026007501904
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9820091924063151,0.07692307692307693,0.07692307692307691,0,2.6903181796385303,True,3,True,List2,59,3210.8856627194127,0.977069302467543,0.5237147747080213,0.0,0.12820512820512822,0.06806240487106452,1.0,0.1235026007501904
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9887313807922832,0.07692307692307693,0.07692307692307691,0,0.2910270645257473,True,3,True,List2,60,-3807.5029767725073,0.08240566533285373,0.6641164141998915,0.0,0.12820512820512822,0.9788922060309465,1.0,0.4632870174559778
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9887313807922832,0.07692307692307693,0.07692307692307691,0,0.2910270645257473,True,3,True,List2,61,-3807.5029767725073,0.08240566533285373,0.6641164141998915,0.0,0.12820512820512822,0.9788922060309465,1.0,0.4632870174559778
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9887313807922832,0.07692307692307693,0.07692307692307691,0,0.3678646735026969,True,3,True,List2,62,-3066.4156591834358,0.17687519517020786,0.6641164141998915,0.0,0.12820512820512822,0.9497227635796973,1.0,0.4419070857175667
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9887313807922832,0.07692307692307693,0.07692307692307691,0,0.3678646735026969,True,3,True,List2,63,-3066.4156591834358,0.17687519517020786,0.6641164141998915,0.0,0.12820512820512822,0.9497227635796973,1.0,0.4419070857175667
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9887313807922832,0.07692307692307693,0.07692307692307691,0,2.64234265355524,True,3,True,List2,64,3170.09053249977,0.9718689749487278,0.6641164141998915,0.0,0.12820512820512822,0.08627509219680818,1.0,0.16929105464999972
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9887313807922832,0.07692307692307693,0.07692307692307691,0,2.64234265355524,True,3,True,List2,65,3170.09053249977,0.9718689749487278,0.6641164141998915,0.0,0.12820512820512822,0.08627509219680818,1.0,0.16929105464999972
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9945755724393001,0.07948717948717948,0.07948717948717947,1,0.23542530175418877,True,3,True,List2,66,-4453.952615936563,4.2061990854751816e-13,0.7861799508985436,0.06666666662222222,0.13247863247863248,0.9999999999999067,1.0,0.532306976713576
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9945755724393001,0.07948717948717948,0.07948717948717947,1,0.23542530175418877,True,3,True,List2,67,-4453.952615936563,4.2061990854751816e-13,0.7861799508985436,0.06666666662222222,0.13247863247863248,0.9999999999999067,1.0,0.532306976713576
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9945755724393001,0.07948717948717948,0.07948717948717947,1,0.31271705811546924,True,3,True,List2,68,-3555.9606552852765,0.11447082726600094,0.7861799508985436,0.06666666662222222,0.13247863247863248,0.9706581520539005,1.0,0.5073009506138705
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9945755724393001,0.07948717948717948,0.07948717948717947,1,0.31271705811546924,True,3,True,List2,69,-3555.9606552852765,0.11447082726600094,0.7861799508985436,0.06666666662222222,0.13247863247863248,0.9706581520539005,1.0,0.5073009506138705
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9945755724393001,0.07948717948717948,0.07948717948717947,1,2.6006367523710714,True,3,True,List2,70,3143.9463828809885,0.9685362697952803,0.7861799508985436,0.06666666662222222,0.13247863247863248,0.10210767601437643,1.0,0.2232865995526717
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9945755724393001,0.07948717948717948,0.07948717948717947,1,2.6006367523710714,True,3,True,List2,71,3143.9463828809885,0.9685362697952803,0.7861799508985436,0.06666666662222222,0.13247863247863248,0.10210767601437643,1.0,0.2232865995526717
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9617628991221332,0.07692307692307693,0.07692307692307694,0,0.5476349327667227,True,3,True,List2,72,-1848.1741141823181,0.33216958930313023,0.10084463071353333,0.0,0.12820512820512822,0.8814775604576008,1.0,0.23473577925941871
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9617628991221332,0.07692307692307693,0.07692307692307694,0,0.5476349327667227,True,3,True,List2,73,-1848.1741141823181,0.33216958930313023,0.10084463071353333,0.0,0.12820512820512822,0.8814775604576008,1.0,0.23473577925941871
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9617628991221332,0.07692307692307693,0.07692307692307694,0,0.6223767483685279,True,3,True,List2,74,-1443.5102363115498,0.38375380263035036,0.10084463071353333,0.0,0.12820512820512822,0.8531037326156549,1.0,0.22119454668422722
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9617628991221332,0.07692307692307693,0.07692307692307694,0,0.6223767483685279,True,3,True,List2,75,-1443.5102363115498,0.38375380263035036,0.10084463071353333,0.0,0.12820512820512822,0.8531037326156549,1.0,0.22119454668422722
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9617628991221332,0.07692307692307693,0.07692307692307694,0,2.834817742076582,True,3,True,List2,76,3352.190229771524,0.9950819923307445,0.10084463071353333,0.0,0.12820512820512822,0.013206824031323783,1.0,-0.01482906374949336
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9617628991221332,0.07692307692307693,0.07692307692307694,0,2.834817742076582,True,3,True,List2,77,3352.190229771524,0.9950819923307445,0.10084463071353333,0.0,0.12820512820512822,0.013206824031323783,1.0,-0.01482906374949336
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9820091924106354,0.07692307692307693,0.07692307692307691,0,0.35498790972655564,True,3,True,List2,78,-3195.2363415446393,0.1604538788055173,0.5237147747982568,0.0,0.12820512820512822,0.9546110991867978,1.0,0.40347568118378563
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9820091924106354,0.07692307692307693,0.07692307692307691,0,0.35498790972655564,True,3,True,List2,79,-3195.2363415446393,0.1604538788055173,0.5237147747982568,0.0,0.12820512820512822,0.9546110991867978,1.0,0.40347568118378563
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9820091924106354,0.07692307692307693,0.07692307692307691,0,0.4313031253501408,True,3,True,List2,80,-2579.3135178129796,0.23896816206611576,0.5237147747982568,0.0,0.12820512820512822,0.9256399700753409,1.0,0.3849974408301594
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9820091924106354,0.07692307692307693,0.07692307692307691,0,0.4313031253501408,True,3,True,List2,81,-2579.3135178129796,0.23896816206611576,0.5237147747982568,0.0,0.12820512820512822,0.9256399700753409,1.0,0.3849974408301594
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9820091924106354,0.07692307692307693,0.07692307692307691,0,2.6903181796213227,True,3,True,List2,82,3210.8856626991815,0.977069302464964,0.5237147747982568,0.0,0.12820512820512822,0.06806240487759685,1.0,0.12350260077870512
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9820091924106354,0.07692307692307693,0.07692307692307691,0,2.6903181796213227,True,3,True,List2,83,3210.8856626991815,0.977069302464964,0.5237147747982568,0.0,0.12820512820512822,0.06806240487759685,1.0,0.12350260077870512
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9887313808276111,0.07692307692307693,0.07692307692307691,0,0.2910270645258824,True,3,True,List2,84,-3807.5029767710384,0.08240566533304097,0.664116414937762,0.0,0.12820512820512822,0.9788922060308952,1.0,0.4632870176772976
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9887313808276111,0.07692307692307693,0.07692307692307691,0,0.2910270645258824,True,3,True,List2,85,-3807.5029767710384,0.08240566533304097,0.664116414937762,0.0,0.12820512820512822,0.9788922060308952,1.0,0.4632870176772976
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9887313808276111,0.07692307692307693,0.07692307692307691,0,0.36786467350304797,True,3,True,List2,86,-3066.4156591804176,0.1768751951705926,0.664116414937762,0.0,0.12820512820512822,0.9497227635795641,1.0,0.44190708593883865
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9887313808276111,0.07692307692307693,0.07692307692307691,0,0.36786467350304797,True,3,True,List2,87,-3066.4156591804176,0.1768751951705926,0.664116414937762,0.0,0.12820512820512822,0.9497227635795641,1.0,0.44190708593883865
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9887313808276111,0.07692307692307693,0.07692307692307691,0,2.6423426535194814,True,3,True,List2,88,3170.090532456966,0.9718689749432714,0.664116414937762,0.0,0.12820512820512822,0.08627509221038299,1.0,0.1692910548743793
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9887313808276111,0.07692307692307693,0.07692307692307691,0,2.6423426535194814,True,3,True,List2,89,3170.090532456966,0.9718689749432714,0.664116414937762,0.0,0.12820512820512822,0.08627509221038299,1.0,0.1692910548743793
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.994575572496003,0.07948717948717948,0.07948717948717947,1,0.2354253017539432,True,3,True,List2,90,-4453.952615939863,0.0,0.786179952082859,0.06666666662222222,0.13247863247863248,1.0,1.0,0.5323069770689602
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.994575572496003,0.07948717948717948,0.07948717948717947,1,0.2354253017539432,True,3,True,List2,91,-4453.952615939863,0.0,0.786179952082859,0.06666666662222222,0.13247863247863248,1.0,1.0,0.5323069770689602
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.994575572496003,0.07948717948717948,0.07948717948717947,1,0.31271705811645767,True,3,True,List2,92,-3555.960655275279,0.11447082726727538,0.786179952082859,0.06666666662222222,0.13247863247863248,0.9706581520535252,1.0,0.5073009509688794
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.994575572496003,0.07948717948717948,0.07948717948717947,1,0.31271705811645767,True,3,True,List2,93,-3555.960655275279,0.11447082726727538,0.786179952082859,0.06666666662222222,0.13247863247863248,0.9706581520535252,1.0,0.5073009509688794
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.994575572496003,0.07948717948717948,0.07948717948717947,1,2.6006367523215346,True,3,True,List2,94,3143.94638282074,0.9685362697876002,0.786179952082859,0.06666666662222222,0.13247863247863248,0.10210767603318183,1.0,0.2232865999121695
SparsePCA,"{'alpha': 0.01, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.994575572496003,0.07948717948717948,0.07948717948717947,1,2.6006367523215346,True,3,True,List2,95,3143.94638282074,0.9685362697876002,0.786179952082859,0.06666666662222222,0.13247863247863248,0.10210767603318183,1.0,0.2232865999121695
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9617642594404561,0.08791208791208792,0.08791208791208792,2,0.5476375270665518,True,3,True,List2,96,-1848.1591302022398,0.3321714993743452,0.10087304272935262,0.13333333324444444,0.14652014652014653,0.8814765755977052,1.0,0.26598923255000495
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9617642594404561,0.08791208791208792,0.08791208791208792,2,0.5476375270665518,True,3,True,List2,97,-1848.1591302022398,0.3321714993743452,0.10087304272935262,0.13333333324444444,0.14652014652014653,0.8814765755977052,1.0,0.26598923255000495
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9617642594404561,0.08791208791208792,0.08791208791208792,2,0.6223794247917157,True,3,True,List2,98,-1443.4966344082602,0.3837555365224008,0.10087304272935262,0.13333333324444444,0.14652014652014653,0.8531027165797164,1.0,0.2524480270106566
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9617642594404561,0.08791208791208792,0.08791208791208792,2,0.6223794247917157,True,3,True,List2,99,-1443.4966344082602,0.3837555365224008,0.10087304272935262,0.13333333324444444,0.14652014652014653,0.8531027165797164,1.0,0.2524480270106566
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9617642594404561,0.08791208791208792,0.08791208791208792,2,2.8348188986818585,True,3,True,List2,100,3352.1915202748555,0.9950821568366536,0.10087304272935262,0.13333333324444444,0.14652014652014653,0.013206384955570472,1.0,0.016424785610469228
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9617642594404561,0.08791208791208792,0.08791208791208792,2,2.8348188986818585,True,3,True,List2,101,3352.1915202748555,0.9950821568366536,0.10087304272935262,0.13333333324444444,0.14652014652014653,0.013206384955570472,1.0,0.016424785610469228
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9820147365670813,0.09230769230769231,0.09230769230769231,4,0.3549898279508708,True,3,True,List2,102,-3195.219249900248,0.1604560575496025,0.5238305717099021,0.26666666648888887,0.15384615384615385,0.9546103709817623,1.0,0.4632535085606227
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9832181726186434,0.25,0.25,10,0.3549949541110591,True,148,True,List2,103,-3195.1735755559935,0.1604618798511383,0.5489658974344305,0.6666666662222221,0.4166666666666667,0.9546084249655262,1.0,0.6164978945130642
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9820147365670813,0.09230769230769231,0.09230769230769231,4,0.43130526952984455,True,3,True,List2,104,-2579.297793318659,0.23897016653380823,0.5238305717099021,0.26666666648888887,0.15384615384615385,0.9256391560920936,1.0,0.4447752867100154
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9832181726186434,0.25,0.25,10,0.43156712223781746,True,148,True,List2,105,-2577.378065329573,0.2392148823672063,0.5489658974344305,0.6666666662222221,0.4166666666666667,0.9255397503766163,1.0,0.5979620528718356
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9820147365670813,0.09230769230769231,0.09230769230769231,4,2.6903157156992084,True,3,True,List2,106,3210.8827658711125,0.9770689331940573,0.5238305717099021,0.26666666648888887,0.15384615384615385,0.06806334024291183,1.0,0.18328113633379334
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9832181726186434,0.25,0.25,10,2.691355675361662,True,148,True,List2,107,3212.105208571256,0.9772247631271769,0.5489658974344305,0.6666666662222221,0.4166666666666667,0.06766854602782035,1.0,0.33643959368272147
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9887432603874082,0.09615384615384616,0.09615384615384616,5,0.29102905527514805,True,3,True,List2,108,-3807.481340575788,0.08240842339021487,0.6643645349808471,0.3333333331111111,0.16025641025641027,0.9788914502936084,1.0,0.5380403310143815
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9911944108900965,0.391025641025641,0.39102564102564114,12,0.29103822230952936,True,421,True,List2,109,-3807.3817117841795,0.0824211234929938,0.7155599983417268,0.7999999994666667,0.45512820512820495,0.9788879702623399,1.0,0.7204474439885147
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9887432603874082,0.09615384615384616,0.09615384615384616,5,0.3678671229830204,True,3,True,List2,110,-3066.3945979589507,0.17687787993343035,0.6643645349808471,0.3333333331111111,0.16025641025641027,0.9497218336968407,1.0,0.5166603863470876
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9911944108900965,0.391025641025641,0.39102564102564114,12,0.3682747956875742,True,421,True,List2,111,-3062.891281917243,0.17732446242307337,0.7155599983417268,0.7999999994666667,0.45512820512820495,0.9495670711313111,1.0,0.698966708111446
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9887432603874082,0.09615384615384616,0.09615384615384616,5,2.6423356126784654,True,3,True,List2,112,3170.0821042503608,0.9718679005641849,0.6643645349808471,0.3333333331111111,0.16025641025641027,0.08627776508645968,1.0,0.24404557234199462
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9911944108900965,0.391025641025641,0.39102564102564114,12,2.642763988363948,True,421,True,List2,113,3170.5948485308586,0.9719332622428369,0.7155599983417268,0.7999999994666667,0.45512820512820495,0.08611514316118674,1.0,0.42641933494837003
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9957878107680853,0.2692307692307692,0.2692307692307692,14,0.23542997487964148,True,49,True,List2,114,-4453.889831906987,8.00334579520073e-06,0.811499123620869,0.9333333327111111,0.44871794871794873,0.9999982259667767,1.0,0.7922941841007434
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 1e-05}",1.0009948034304552,0.5435897435897435,0.5435897435897435,15,0.23542921679656767,True,918,True,List2,115,-4453.900016763967,6.7050390673062606e-06,0.9202539315261211,0.9999999993333333,0.7820512820512822,0.9999985137537197,1.0,0.9215875699933493
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9957878107680853,0.2692307692307692,0.2692307692307692,14,0.3128323822676495,True,49,True,List2,116,-3554.7944155800496,0.11461949276602443,0.811499123620869,0.9333333327111111,0.44871794871794873,0.9706143721749447,1.0,0.7672565379363273
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 1e-05}",1.0009948034304552,0.5435897435897435,0.5435897435897435,15,0.31246654117587647,True,918,True,List2,117,-3558.4955430310224,0.11414769442072417,0.9202539315261211,0.9999999993333333,0.7820512820512822,0.9707532544334488,1.0,0.8966554030066105
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9957878107680853,0.2692307692307692,0.2692307692307692,14,2.6003661294358316,True,49,True,List2,118,3143.617223153764,0.968494310414875,0.811499123620869,0.9333333327111111,0.44871794871794873,0.10221041112340146,1.0,0.48329847660180275
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 1e-05}",1.0009948034304552,0.5435897435897435,0.5435897435897435,15,2.591581676097448,True,918,True,List2,119,3132.91401369819,0.9671299271080492,0.9202539315261211,0.9999999993333333,0.7820512820512822,0.1055452052370045,1.0,0.6133373937434254
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9617642593928043,0.08791208791208792,0.08791208791208792,2,0.5476375270587128,True,3,True,List2,120,-1848.1591302475153,0.3321714993685737,0.10087304173408344,0.13333333324444444,0.14652014652014653,0.881476575600681,1.0,0.26598923225290944
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9617642593928043,0.08791208791208792,0.08791208791208792,2,0.5476375270587128,True,3,True,List2,121,-1848.1591302475153,0.3321714993685737,0.10087304173408344,0.13333333324444444,0.14652014652014653,0.881476575600681,1.0,0.26598923225290944
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9617642593928043,0.08791208791208792,0.08791208791208792,2,0.622379424788843,True,3,True,List2,122,-1443.4966344228596,0.38375553652053973,0.10087304173408344,0.13333333324444444,0.14652014652014653,0.8531027165808069,1.0,0.2524480267125745
SparsePCA,"{'alpha': 0.05, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9617642593928043,0.08791208791208792,0.08791208791208792,2,0.622379424788843,True,3,True,List2,123,-1443.4966344228596,0.38375553652053973,0.10087304173408344,0.13333333324444444,0.14652014652014653,0.8531027165808069,1.0,0.2524480267125745
