Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
86659 (LH1721),Empty-Split,False,[],36569.671459500954,0.1958041958041958,0.5085966450706872,0.5204795204795205,False,0.5631868131868132,False,0.6208129220177414
86656 (LH721),Empty-Split,False,[],21379.63088176844,0.5094905094905094,0.8511183591142063,0.13986013986013987,False,0.7037452343574792,False,0.2945990180032733
86643 (LH1893),Empty-Split,False,[],18775.20563152959,0.6233766233766234,0.5817082861444751,0.5174825174825175,False,0.771551429936523,False,0.6208129220177414
86653 (LH1925),Empty-Split,False,[],32315.399936828468,0.23176823176823177,0.5783123949878337,0.5464535464535465,False,0.6011131725417439,False,0.6475667189952905
86658 (LH1744),Empty-Split,True,['FPCA3'],40706.281958596075,0.1048951048951049,1.1268975720922263,0.002997002997002997,False,0.423861852433281,True,0.04945054945054945
86641 (LH1900),Empty-Split,False,[],21861.692912093065,0.6073926073926074,0.6384654654847308,0.46353646353646355,False,0.7611628877451662,False,0.5736263736263737
51989 (Dh31-GAL4 5F),Empty-Gal4,True,['FPCA2'],32669.43101128222,0.16583416583416583,1.1099294230284305,0.011988011988011988,False,0.5472527472527472,False,0.11868131868131869
51990 (FMRFa-GAL4 1M),Empty-Gal4,False,[],33016.20954831501,0.18581418581418582,0.7640059562050148,0.14785214785214784,False,0.5631868131868132,False,0.3018012914920131
51991 (sNPF-GAL4 2),Empty-Gal4,False,[],38290.012480733385,0.1038961038961039,1.0258538978181044,0.023976023976023976,False,0.423861852433281,False,0.1531371853952499
86830 (pC1-SS1),Empty-Split,True,['FPCA2'],41081.872948010096,0.04795204795204795,1.1459367032528056,0.004995004995004995,False,0.31868131868131866,False,0.06181318681318681
86713 (LH279),Empty-Split,False,[],18705.647669136826,0.5144855144855145,0.4108630605208921,0.7142857142857143,False,0.7037452343574792,False,0.7901037509976058
86720 (LH18),Empty-Split,False,[],22974.63812128302,0.4145854145854146,0.8088654223447119,0.12487512487512488,False,0.6956602719314584,False,0.27305303392259916
51992 (Lk-GAL4 1),Empty-Gal4,False,[],13681.664802557018,0.7102897102897103,0.7162173647172719,0.2057942057942058,False,0.8188090978788652,False,0.36348267117497884
86714 (LH180),Empty-Split,False,[],13534.657290092928,0.7572427572427572,0.5357737339599795,0.4565434565434565,False,0.8486708821904352,False,0.5736263736263737
R38H02-gal4 (R4 (EB)),Empty-Gal4,True,['FPCA1'],65188.081542334025,0.016983016983016984,0.9403729257815612,0.08591408591408592,False,0.23736263736263738,False,0.23255123255123253
86615 (LH2201),Empty-Split,False,[],10920.162411048188,0.8961038961038961,0.5185797152397671,0.5984015984015985,False,0.9437689969604863,False,0.6928860613071139
86694 (LH1337),Empty-Split,False,[],22762.909968615248,0.42857142857142855,0.8623713376182299,0.1048951048951049,False,0.7037452343574792,False,0.2556955239882069
LC25,Empty-Split,False,[],46021.37415859944,0.057942057942057944,0.917328476927242,0.04695304695304695,False,0.31868131868131866,False,0.1978021978021978
LC16-2,Empty-Split,False,[],14137.020134327424,0.7442557442557443,0.5854836782307159,0.40559440559440557,False,0.8486708821904352,False,0.54362855687359
LC24,Empty-Split,False,[],22534.05602994048,0.39760239760239763,0.8787152595488052,0.07692307692307693,False,0.6940128836680561,False,0.23076923076923078
LC15,Empty-Split,False,[],26310.55004895276,0.31868131868131866,0.8342922454144508,0.10589410589410589,False,0.664198958935801,False,0.2556955239882069
