Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
854 (OK107-Gal4),Empty-Gal4,True,"['PCA2', 'PCA3', 'PCA4', 'PCA6']",11.807927312544747,0.000999000999000999,1.7038233465648975,0.000999000999000999,True,0.033133533133533136,True,0.018072836254654435
9983 (OR47b-GAL4),Empty-Gal4,False,[],1.2346843400635203,0.4035964035964036,0.9710416965582002,0.17782217782217782,False,0.6084521539066994,False,0.3648104472846741
9941 (GR63a mutant),TNTxPR,False,[],1.0892189583745313,0.4205794205794206,0.8351286868416474,0.4255744255744256,False,0.6199652199652199,False,0.5499305888916278
86703 (LH1531),Empty-Split,True,['PCA1'],1.2097329766895641,0.5984015984015985,0.6591856285390802,0.7702297702297702,False,0.7168537345007934,False,0.8409184398489211
86707 (LH578),Empty-Split,False,[],2.3453491855716972,0.15584415584415584,0.8694401568580059,0.3336663336663337,False,0.4783038743434783,False,0.4742828599971457
9943 (GR63a-GAL4),Empty-Gal4,True,"['PCA1', 'PCA2', 'PCA3', 'PCA5']",5.224877446020081,0.000999000999000999,1.502434631494029,0.000999000999000999,True,0.033133533133533136,True,0.018072836254654435
KC-α/βs-GaL4,Empty-Split,False,[],1.9670619181429092,0.1918081918081918,0.6107782647072051,0.8051948051948052,False,0.4783038743434783,False,0.8523072672008842
R58E02 (All PAMs),Empty-Gal4,False,[],1.3570167167318212,0.5044955044955045,0.9475247092646492,0.21178821178821178,False,0.6791262428846321,False,0.3866592123472857
MB188B (PAM-08),Empty-Split,False,[],1.466661457916923,0.4005994005994006,1.1306946125842634,0.03996003996003996,False,0.6084521539066994,False,0.15904095904095905
SS52244-GAL4 (P-F1N3 (target FSB)),Empty-Split,False,[],1.1889701122011647,0.5604395604395604,0.9163267810660598,0.27972027972027974,False,0.7126835428722221,False,0.44143258316486667
MB113C (OA-VPM4),Empty-Split,False,[],2.2385722351402566,0.1888111888111888,0.9191390220268846,0.24375624375624375,False,0.4783038743434783,False,0.4058857808857809
MB320C (PPL1-01),Empty-Split,False,[],1.9463116925733452,0.24075924075924077,1.1121710150525448,0.04595404595404595,False,0.4783038743434783,False,0.16741153583258844
MB194B (PAM-09),Empty-Split,False,[],0.9140501685269836,0.7472527472527473,1.0634807599018006,0.11388611388611389,False,0.7952047952047953,False,0.2832917082917083
MB109B (PAM-02),Empty-Split,False,[],1.531832108245009,0.3876123876123876,0.5281570850363624,0.9000999000999002,False,0.5933451164220395,False,0.9138769393871434
SS54549 (P-F3-5R patch line),Empty-Split,False,[],2.3490446438653825,0.11188811188811189,1.1585836218099226,0.03496503496503497,False,0.4783038743434783,False,0.15126178169656432
