FPCA1,FPCA2,FPCA3,FPCA4,FPCA5,FPCA6,FPCA7,FPCA8,FPCA9,FPCA10
-53380.537372373125,-106.27436829169025,17615.355198967736,14791.252930556855,13234.357627865447,-6950.172208570453,-897.7085918463368,-2596.1230483520358,164.5262163844883,-401.1774389286207
-10613.224720947916,21800.768136850977,41934.765275139136,414.05975856587685,-17948.94152163862,2356.72034603028,-2505.468569822028,8232.22767074461,2175.914421398668,239.4945761027148
2079.9348914184825,24885.537217711826,-2159.493271800985,998.1815223120177,10625.24801403834,-10375.221873568864,-467.47983776899775,-4543.848210162131,5286.44246088829,6883.514418116396
-19519.323956256085,11918.300811311137,11258.394745212907,204.61173170852504,11863.971397133017,-9969.642153572995,1454.7450444412996,-2978.669843708928,-596.3410143113086,-342.58012509284924
55302.38055162771,41455.90962946417,-21061.09408910753,4084.3697800257323,7579.974686547426,5859.714929826376,2954.3975361251014,-4843.405274247801,-1385.2662707258035,7084.001809086178
71500.4911300198,30287.96237409722,-18907.754043912497,-416.1240153104196,15413.152456896116,10688.489548889549,-1633.001881992493,8717.118094244466,2049.9981563193546,-7683.370061429914
-71209.3534916883,-25830.27268707504,-14075.15689202193,-5087.311821067754,-2047.5585005702917,1616.3280668954278,80.49917085402089,-1142.6033959084975,200.9871999974725,803.1665811138611
-67827.80722619296,-17268.67872333309,-477.5046007563608,5644.437873292738,9397.221074197876,-7252.662234251291,6374.935611766236,1649.9561726999823,179.5402091040357,318.67114745592414
-71266.7139167276,-22728.499097570897,-8514.93044373537,292.96567767675464,5369.922058689015,-5619.855796561804,6170.309137435326,1336.835374977126,445.7487044500804,29.462050909672055
-58604.84336285075,-17760.08936819783,-8929.126449186118,-7790.839502147304,-8881.729784426936,3386.4128823568494,-991.0519379583061,2069.7006053431055,-1124.0560133090028,414.128084029582
-35138.95700656329,11863.741705414752,13075.138066894488,3812.8156881188042,3512.190297188816,-1480.1899138571778,2481.6275005964494,1004.5448754661979,566.7311859819913,528.4537426635817
-17782.286604216562,34054.095495931404,29457.481992218014,-5205.777719018455,-14983.06507022134,4552.1510724033005,10466.716002300795,7342.6376048652755,3530.504413517646,1364.271529263304
-60635.93760082836,-8583.719742039468,15314.867648384288,10294.054810058797,12672.900242516736,-2553.2484604106917,869.1723604970858,-2132.945541414653,234.1254882690681,-314.78547126804796
38246.38923938048,33580.2324807937,-15380.712617242276,2651.801459090466,6783.201325705613,13293.88726150831,942.1198576584403,13056.030361268287,537.9056141177734,-10739.98580854628
71543.64248765026,-13727.751600516225,-2317.2954018687983,-1714.6730294877045,-3122.5945309605368,-992.6909758114411,2.6199032299318152,666.3101510548692,-4450.6045056572175,-76.55350007695765
-69602.1436411639,-20899.026693845746,-9898.111614761072,-24.99502294493973,1031.8900342458355,-59.112147268463964,-61.56297390101011,1262.7513963260799,1450.792622662156,1071.5752931487152
-36103.502852925754,16861.80995784093,24431.972683542932,2474.390304695595,-8287.906460706825,3850.6948809649907,2745.6816276582554,3830.6260419964187,3496.030382673492,957.170786789905
-76934.14714179307,-32516.471327188174,-21872.111928669612,-10840.6755387811,-9740.421272583713,7232.735142599513,-3652.7922993687375,-2665.14203443363,989.4250469729282,35.44691229200626
76490.20651025313,15729.578498151404,-19130.391909213875,13972.781147058866,-4062.382688728483,-4724.826595124794,-3641.0580585849584,2324.1565323575974,4975.561097875375,-3452.858314064318
132255.77343288192,-58577.38574589707,15392.884349577687,-12212.529293122761,6813.466308607577,4677.337810837116,2154.2842729246486,-1750.5202723328277,1068.1827494338834,-1478.626477361899
-40028.35966704048,-8809.002784506656,5103.756016904998,12401.155960166936,5721.5392554056325,-3676.3192885671283,1208.5511986204133,-2772.723263754884,1349.0728878408513,-171.13493446381818
-38253.214309840376,2999.2559222112013,-5311.043065548992,-9334.211292748276,-8355.814006258817,6500.453822613217,-2177.4687221060167,1814.474517464776,-146.72786796548368,522.225761022706
-71176.8745606882,-22098.336512219572,-14995.774497727225,-9076.92842215427,-9454.190729475447,5085.897217003571,-1874.8032664232383,298.34645849481893,250.89528634491913,177.9555671121734
-74915.87619847096,-27293.966001511464,-15906.028084597916,-6968.18978602948,-5661.60159680405,3886.6376358337798,-1991.1528092340125,-605.108930534359,263.1081533190889,-896.6187268771326
-61288.80987856652,-12844.681594188029,7092.022381058147,8243.738985190152,10306.347923517407,-5197.649433843403,2801.491042340832,296.97514111268856,-214.12615618943553,217.8026683124951
-77327.58269920075,-30350.317177560417,-22240.980900142615,-10887.48341863666,-9934.621809185726,6819.1862953741465,-4854.710177179547,-1027.155013647267,-116.62200238682287,-19.698428010946863
-53933.63920202739,-7592.980445492476,7037.501732665014,9916.797094112666,13209.502102950226,-8495.1724642954,5354.719296966758,-1626.6855683392234,-1573.7312281226732,-1126.586808778981
-76072.89099532303,-26299.879596902156,-14616.020506749259,-4059.8450319677936,-1022.2054536866369,-246.98933602535277,915.1516981739488,199.37376520630045,163.0915175200329,-52.2990306967591
-64898.378869735854,-16810.325755001235,2541.2966524786257,5352.810280717739,7687.983809115989,-5446.082803010088,3043.1395830712468,1220.5283940824293,-38.53138109438536,191.80887037229928
-53856.72306300749,-7497.100283223058,11469.165437304644,5591.698720929401,-2763.6782688065277,3057.5343667575157,-8066.005350943246,-1785.7158809311914,-1385.6705036209771,-1187.5569137162327
-48726.745256704475,560.4967804678664,12429.578086024729,6452.0676931618,12621.54485242276,-6711.301665430312,8534.418226127693,-2023.7728004558278,-657.4973680261077,-515.9114852200174
-54519.218026109294,-5736.66152551517,9553.440628657809,6511.202605018165,13909.820541574207,-6954.7457945660335,1648.6904431458497,-1341.6261225902986,-1679.4296344000895,-213.69691137945765
-51865.581607816115,-3727.436513688233,20246.00590991736,16013.327024336297,12511.334428476635,-2869.2343198093276,3398.168062881763,-935.7181162890265,-184.4003620290048,-517.4919429858495
-67163.7237247513,-14158.88531065479,5778.2526400066445,12197.022102645053,18038.57251074873,-13786.54726757632,12009.014116841821,2611.1796462523284,1079.5085498427463,345.40179663711126
145141.07135757865,-56792.44939700354,13819.84386411975,-13279.81935775855,2680.8176958574854,-163.68092336772213,741.122863885904,5223.702338778843,-2306.9480962070083,5847.682028140159
47363.14211041074,27742.352643111797,-29151.20562851365,23483.432339179097,4385.711799108761,13735.907473357778,11393.302080128455,-1340.3084936553867,-13007.136960115766,8583.358507425273
-71024.4909790053,-24415.7958128131,-7644.952875774296,973.0252687420551,3175.3536979214255,-6333.7311827156,5056.032819240396,246.2530484550252,1634.5280733237266,-381.1653726097574
-74109.78523564425,-27339.294350227556,-19508.843110184578,-13182.663187722965,-9862.350038225744,8965.726607204793,-7073.519317882121,-4702.1700810873745,-703.4008211078138,-913.3427654279905
-77379.33278608044,-31664.279753379335,-25019.07480857421,-10130.679567259273,-10541.140060261532,8409.947237395461,-6271.884898107439,-329.73446614456816,-123.547708071293,-791.6975497249756
-76580.53722506689,-31575.596289164092,-22439.30541904797,-11188.739459086988,-9770.062837006015,5712.811505430254,-4263.26312608336,-1706.0193434821715,191.06961199235658,407.94770695283097
-47634.80884898767,-8020.196507072484,3122.276773134679,-4789.487480556217,-2494.701106435004,3706.0954067386124,-4242.164778855326,-297.0311637083174,-1057.9785886718628,1629.673142027511
-3084.4658703097784,35041.151852044386,1503.5502389291464,-13123.172714177885,4863.631315392737,-10857.916413290533,-373.2213132769015,-8664.720400333637,-6549.379694012291,-2641.9268820781995
37750.29034810221,18843.27962970094,-17283.618654174545,1814.7028794114735,9629.043167106729,7307.0977641704485,-1609.2332867267567,5521.529294345974,1423.036067248206,-4307.693584206551
121604.87561145198,-53280.26175688946,14795.632521963571,-13608.922903908246,9866.048967917535,7852.744052629305,2868.6540394566014,-2337.8861794297304,1079.7577044503744,-1173.8168984435727
-14596.536145394844,30932.139654476272,19551.163168303217,-6702.979746099687,-9061.56149051567,142.69927271291058,1187.5700913988032,-454.9083216664846,-1845.3071920599457,-1937.8179042858114
-43494.2639544883,9624.625755306883,25590.861857245643,12841.631151903086,2734.013558000385,1917.3747649756465,-2917.7871545460193,755.2421764743445,1756.7396527242963,78.81029374812064
16840.497327931687,50993.83080826522,-527.6802258943985,-18490.151088370312,-1828.3216902521187,-8182.2694856227145,1016.2384265748161,-4117.904433801521,-2681.968150209397,-449.5619975100561
27423.369929957185,38766.54903320844,-13338.078899051978,-5729.026254444252,5670.455144000296,552.4363216911739,-3395.7445819883205,1281.2991737051843,-2389.635203778692,-2466.8112335417504
-9304.540575720157,10821.650384844826,2483.666650723961,17093.251468751932,5150.6291186626595,10450.602280510544,89.21430072166162,7481.308802979188,-261.86598747803674,2649.9777841075947
-70848.91106432898,-18679.58742824499,-2435.086936943713,5370.024388525497,8497.197210549271,-6295.171457848761,5719.130894330156,1017.9034880443314,165.25958414111363,676.6091993682321
-4719.739910435555,26372.363409533085,-4328.4907864726265,4812.575813964817,11335.965520423566,994.8425265233367,-2525.874129748491,4854.225195770993,2549.9722973704543,-1896.11469584743
-61347.284525404735,-19158.93677118153,10788.835014143788,10662.237259541505,17559.342754733094,-12960.505016485766,7495.817763374701,6655.8003127285865,-2217.497071397021,859.2598570727323
-66596.32138738853,-22293.79423175938,-16655.860481624975,-8528.598649718457,-9402.38319714982,6230.732339381711,-4019.220774850712,-3120.190343160774,-808.3122730161823,34.937866534310636
-68512.23809491322,-30031.182358191803,-11033.680856172668,-3199.9447935670755,-2014.1239457070772,-975.0954381755008,1124.402384841345,939.6223326236388,749.4527404685424,-526.0150227452574
-54450.051039626815,-11498.421471891006,1466.5908860174784,3977.9189169160263,5330.787806006538,-1112.9822194807846,-1021.8165878486916,-1839.0161515273464,34.558506814501115,-521.277570236951
-29693.490151037822,15340.90113858475,32328.989236968355,4173.1560374509845,1608.3308117652145,11341.839120292521,-9019.01738855726,-4177.816375615328,619.4296833233769,-168.8137272910882
102003.03594483242,-57152.85061264807,22123.6752641917,-32140.73517011342,10062.959019880682,451.7769697483437,2233.3899980378255,-10619.982562949854,-2092.1872471096085,-2244.9196538625715
40172.22450198467,17284.661942322044,-6340.751504717292,14205.037745109623,-13253.412052014335,3346.7367263909764,7762.405134960866,-8625.768652804434,6007.010980273629,3186.169061349388
-71591.81912738712,-30993.83221952311,-20451.89639048342,-10781.32929780574,-7285.515582280498,6624.3132927151,-4923.686583257925,-1804.616157144188,-1752.04432674225,-76.060294376509
72950.6721673552,18724.96503101044,-24201.473196820985,18470.19204823063,-1985.6951257551818,3182.939778792484,-46.53587492853492,5930.919599427749,-2867.564688622973,-5522.6790849805775
-62412.67988427001,-21871.40943846703,1199.3331998995657,6166.666624914035,18157.612275185587,-7991.837407175144,12557.507569540783,405.3545011193674,1562.2158736722217,432.5483568518098
-71081.8419192775,-31396.079544389653,-22352.489205574293,-10454.474326916323,-9026.407037326548,7995.733678953701,-4973.560119860597,-325.31737100323994,-246.69921127099315,113.58575169039288
285.2916885870316,40792.89479095662,26057.117646575778,-10917.131664361255,-16931.48730706748,4285.41223018479,12753.889019537934,10216.661856273811,4945.05202285939,1629.6820632104218
20400.798761704544,44287.122405479015,-1062.327549982427,-18615.98731226595,-466.5044687551246,-15300.871731943354,-278.7488652921345,-10673.36692326656,-7325.005685093756,-4419.035372599421
-54317.07571482003,-2565.735553303189,16196.712363645463,16783.480532135298,11358.946981137971,-985.8599612376793,-3184.3780156020393,-2567.8329435546243,-2590.5605991288357,-762.5528102150067
16560.594028394546,33100.737457540694,-13059.646417802676,-1756.2039512851338,9049.078342183042,3184.3612792079116,-6657.484029139328,4425.828673479095,5749.25979787123,237.59641157880952
-77959.6218592848,-31193.504987653487,-22566.97807847946,-12118.950139254219,-10197.994511430785,5695.363338221986,-5684.179727332402,93.5638891180138,-964.0298558669562,88.02134021001359
81438.62796801949,26276.957667581453,-28285.00732626896,27528.800305117704,-4546.3113086998665,11245.785899479866,11296.535041443545,-8274.840339343253,-9024.002232601732,9048.700830029027
-77181.52055841069,-28397.866570689195,-19570.064652551362,-7912.737762015698,-4360.1045381363565,2842.0859304837963,-1944.015185498112,41.24701019246905,460.4016973759277,360.1437146587787
-54734.278296937926,-3056.897614678789,4429.4628004451115,3059.993560554551,2090.7861483709444,-3631.337903356821,10054.90832392652,4634.33689539736,1276.2235241866167,-24.245359826749873
103556.64292904637,-33052.23089124739,-9430.971942400616,14847.101718957023,-10365.756650510108,-6016.522949527368,-581.131322939506,-8248.435023074931,6623.417003288146,-1354.2130359474922
13344.402961755412,46755.1211697557,-717.4034257578677,-24226.71164722225,-2394.7430302250923,-13648.58798440609,1921.3733861558055,-12306.474860601698,-11159.741672361897,-5134.061530826317
-74169.52962421982,-32708.851512587793,-20329.50252004868,-10292.5599045267,-11172.412818022864,5567.813524518543,-6474.06467892874,-503.1267760376092,-1606.0539728735096,-167.51067483078378
-26934.544371695498,27007.1112633325,32270.0107452613,327.4245025064027,-12853.314623011282,8290.01021066485,1851.9105359993928,4180.745725246891,2733.0309877840573,1065.4337452719587
36114.30808969363,41487.70200992543,-25181.873109527805,-280.0548592261399,8835.795192103087,5647.493824048842,-3024.5362538055033,3209.224434803769,934.6992087753031,3067.8388350021796
-77090.21428135553,-31500.654009253227,-22974.204168474986,-8567.352755258762,-9847.029023665842,6777.874220879669,-3508.671561558856,-1532.2734397799327,-948.3279802648365,1605.073680863915
18003.405138945585,54929.96884784374,8698.892138557536,-18434.127146144245,-8822.88985386727,-10638.125301105087,6921.269189589116,-8344.859822735023,-8213.611760088814,-4060.0096817126073
-79111.72224490094,-29225.71025995469,-24905.914224316355,-10407.655564130242,-8440.731784595288,4208.459645655421,-5801.269652000064,-2950.226360879927,-295.9653118157453,-135.94436613656092
-80175.2770942423,-26777.106638688234,-18648.31186814766,-7683.333272010962,-7004.2054916987545,3788.8347212728763,-2408.4329306910768,-286.25051778067115,-105.97540678866201,80.03382019144176
-73112.77596591353,-31061.078112465282,-16029.197283946234,-5586.323443861213,-8776.606151183134,735.8414644417368,-3754.545730083159,55.45594978238713,1165.0258569189843,-1644.3839400991221
-70727.49045649615,-23945.349271636107,-16948.788372381954,-9990.111646632968,-8834.82880415228,4629.5731521466705,-2241.9930157620447,-141.18538383795467,-140.0000526515609,453.6257000938093
-75455.887637695,-31417.924876903548,-22611.126680995025,-11341.421855985745,-10627.40534040701,6722.246415261216,-4849.8909724432715,-1295.2074451290441,-246.45174287473512,-90.10955861005417
71756.47858892653,17437.514423193814,-15515.949748751926,5688.680961408087,-4451.134138812853,-9611.914594640511,-6344.874663976743,2439.1480936145304,4711.910018393033,-4190.795357132071
103379.00559745556,-47927.34204732441,17251.012693215267,-6647.771909377846,4652.608045713514,2979.4596765761066,-1477.3646304101392,-87.64663993620081,-1726.9316510237597,2808.799431547308
-12068.044886057283,9155.214710117663,29534.759056842224,-6995.393179579873,-11212.68543451537,68.30062005313579,18030.304568903237,9005.469433759376,4771.7032332112185,884.3845643225884
-66847.51605278144,-22032.075713444883,-7328.122394305172,2088.181126939964,7501.31000537649,-5532.276195968569,6974.791232467878,2264.5461634325425,1814.9076400173192,-135.94619544229153
-72984.72185538487,-31087.810038018542,-20726.072036836027,-9356.284966591258,-8793.81986620374,6482.551069917644,-4297.264798642647,17.815421176514327,-776.8327124855601,-868.2901120639835
-74794.1527389611,-29521.748393545477,-20022.791776548453,-10084.385416004416,-7638.5441878800975,5244.229661335328,-2718.239245880873,-441.6259586831671,131.21454311017638,185.15606727255326
-72071.86331773856,-27367.80302990976,-15378.499774637796,-5429.92302089547,-3950.6177120527905,2020.4936079234194,-709.2403606362501,-260.5931915363008,-238.8096607286568,269.66211474068655
-34298.023452782254,17523.815926191746,34675.92880032198,16796.28335905284,3580.864255534927,9377.58788211037,-17987.379064167577,-5220.772896821576,-1164.3441555818708,-411.9797898636786
46512.16361207412,45727.24482359232,-23443.808093658154,-4025.535995661748,14704.774016026548,6160.857056678691,-5119.906568108132,5791.349477250046,6276.2818819737195,430.8251951328152
-70427.38940980898,-24001.667584122028,-6643.657735239711,2003.4008265194243,7325.114165116658,-6416.480594957528,6419.390222314928,1733.5312199262085,906.300101343499,913.6558097804296
-47670.119522260065,-2525.762810006786,20015.994828686573,17389.94356872833,12134.693535829641,-3687.5646150713696,-2589.9778077606607,-3124.5080627480074,-3082.2009067344297,-44.507230697264134
91247.20622408751,-2087.806176521692,-12265.57648159264,18794.419847348076,-11287.265294010069,-15845.886014715714,-8696.55020958396,11145.27381736167,258.7619267639132,-9690.30627032645
51281.47522063161,11438.827520377787,6151.5518470357765,7595.341350787124,-16913.374360555914,-3723.4728341213604,3490.4401679851203,5151.6655538721725,3996.6976116351566,-6454.039157523477
-2053.2522498417566,24521.743361782705,-291.9335218578436,-6685.011503858944,11758.437616169562,-10537.489440300613,-3946.9543284255506,171.233349720942,2247.9706955737674,2861.771879764756
-51682.054880675794,-15479.836028569525,6514.364684888654,-7243.181488857823,2413.3485866468804,554.1863573606469,2729.007317031098,2608.330841582139,-838.577618228057,2390.4180797255353
108234.30765103766,-42361.97959163192,-951.0153121443897,20163.229761404942,-23494.55453733314,-24996.609205458488,-14128.514515113198,15903.082490955616,-4965.054487476469,-1338.650307001944
70727.71719245163,-5578.083466988975,-17723.59259389922,21082.77440047469,-14557.189827866345,-10893.496007286125,-4285.890691571483,1812.3076395113756,4788.459950614125,-8098.319587107119
-38789.677392322985,154.71208087584637,-6360.893858574093,-7579.372856376925,6704.987230669143,-6063.622268981099,1890.0330049182767,-975.6396777125555,-96.09190162256986,807.0715044256879
-6688.440625621978,19120.175224322233,31920.69569895127,-2152.6912826937414,-12189.045119822857,10428.640049058395,6331.916036753765,8880.574623608913,785.0407910229598,491.7085033422721
-35893.57329484553,16801.777383264296,33588.940077078325,10261.019690131156,1911.034244250635,7009.208569773378,-10652.166259137739,-2472.329241227547,-924.6275762552591,-347.7237832762839
-72406.51021908081,-31502.536909524064,-18288.857333066895,-3793.291692671043,-6778.149953908553,901.2920091920503,-2555.4989311480044,-2357.434193385335,3173.9636451748174,-193.40868373207408
-74125.77591949585,-27465.989887254138,-14770.505829890597,-3835.733453960338,-558.7620096761881,-2517.697528689358,-234.4408132448113,761.1012088259239,505.890450518842,-480.71955327850924
-4426.561570692891,862.3137873290485,7091.980368647487,-5561.892725439953,4166.866089314084,-11024.465233888668,1172.705039520403,1492.7448895654916,1238.4031734633006,2619.1212115808175
-4867.762947460115,38735.44746557169,30647.644302884084,-1829.8963163409087,-17341.23247783005,10916.145612606142,13309.100780127192,12198.917067813993,3837.165319420874,-1704.15293851638
154484.05586599646,-82572.58504630937,26496.15541446454,-16350.187439912537,9253.787045451147,9401.627295643806,5526.838710727777,-5873.0297275698,1589.2340696729925,-2627.472702229448
-42150.73725370482,2583.647426518085,30460.57949474984,16194.411284174357,8854.624958141607,4308.003638059016,-10520.98549015819,-8470.511008440299,275.715173730416,-2115.9459019378883
-33189.27842412737,-14101.991164684838,26437.322962193102,10025.460269666513,16183.37882766543,8131.287013270164,68.43778607324678,-5345.849775965798,-1044.1270175973957,5527.498633875166
59419.03934267042,32102.02886322692,-8873.575916703898,-16675.790382975745,7891.093448887508,-7723.097391105377,-16928.992310060643,-3613.3314327742883,17912.9457856089,9139.273218261282
147758.395224258,-69225.36289639027,24492.871956093542,-16560.203349524552,10834.574398656283,6640.8952950824905,4146.548717288762,-5173.702793715737,3498.2875728326585,-3059.373883280519
43875.30661737392,45226.68043504735,16192.926914713767,-25323.866640493634,-11800.203880633173,-5916.4921618842645,5712.786593293108,7189.907608794295,-16156.784995526112,-7271.085653497945
-10663.52756607134,35343.9785822948,31069.427122390727,-4361.743983008319,-12901.650091541387,9875.961136647427,2994.1051766315445,4666.944613934176,3330.480458722214,350.9316283557542
80913.44960716103,-4787.549278776111,-17602.370494936054,25554.690838309656,-14923.46287238309,-4320.173008728708,4825.3209802541305,-14497.707401012616,12452.714187657784,628.3845718471899
-36435.60451694332,15299.35111717697,25581.54920468805,10023.879301139497,2208.898801746213,5670.1708175106805,-13162.387148357073,-4946.507946771841,-1804.485533015734,-309.3450065160002
-46402.338743580876,7028.495098599259,30884.094360378578,18624.953050458997,5086.742982334764,5679.1433108088995,-13410.504029655069,-6312.304035515811,-3298.665058269099,584.7879275031468
25029.183550719947,51090.451874812934,5700.04718038678,-8970.634405920393,-6363.982402405199,7804.913215948267,6512.87606665313,10497.789112486555,6013.0295915199495,-2120.1550174723648
-51464.66650550458,-7694.096542712016,-1162.1609550000114,9318.761347299585,15602.0308245448,-11100.218978908586,1895.6687015969846,-733.3165329403755,2426.0809182721046,901.1168920546311
-33383.64784579654,-2902.1029745212045,-5398.390891084441,9624.475842633588,9378.483559707951,-8576.097646994689,11666.89362776238,2677.157858065288,2779.864655143467,-253.95615635860656
-53114.21619780432,-36848.341977963864,-7720.26380681952,6732.992738136569,6268.7067332880415,7291.771884713465,13110.83422469807,-5070.68201102908,-2814.236286642028,5722.5312497739915
-30878.418475420553,23236.726046715627,34791.53225358926,5281.544927840609,-7277.369615596732,8849.813054776658,-4241.819746688306,1308.8952759332508,664.5795161606403,528.0889182958922
-61759.57708468346,-8920.766687358353,6964.284481748959,7614.320528868335,10206.398563290815,-7516.374696068132,7965.3561694484315,2710.5988054520762,1079.4346315048988,481.92885653241194
116052.280852592,-22426.38834915893,-12705.228711334474,24656.849485591993,-23401.87531305672,-21781.11271934492,-8918.059656349133,7658.491607926073,-2164.1443715054606,-3235.0073371957524
-53544.01976382836,-9459.812409032904,4170.516918503592,3740.82286697381,3651.9059706228545,-3282.9977837963884,6572.171257976712,2680.539542916976,3100.032969750991,-215.91163333620386
-68717.43791007635,-24584.243829630755,-11996.131155241821,-2693.432665560682,1575.7584779105941,-3110.6164774465983,3727.2439975997945,697.2760027797424,773.3958750677391,20.962136247293323
35542.47102116426,-22275.243792808415,17750.78995221546,5749.467296933851,7144.558710138203,428.22011997768266,-3561.4571616470735,-7079.338392717561,1349.7599128165814,-1843.7824320879083
-56351.48055183459,-10989.751658449777,8203.398721930851,8344.451309395346,16006.778483345606,-13164.807585124781,14651.92741587255,3977.534920853418,809.8173282983959,1076.3174889522525
33974.35836038267,32508.850059302018,-6824.469793047399,-2214.6851378846313,-7888.64047669281,-1568.5375616840297,7118.858941776875,-9569.715135409211,-1878.9233713674241,-1688.244688006196
45474.18936259873,-6750.596088318644,12362.209953382562,-1934.9753019897225,3536.833874642859,722.9537489911874,-346.5146898184131,-5425.280528829863,1663.2717658117967,-1849.5417896151218
42646.426643845145,11860.956031039243,14459.654531039158,-8543.706728588877,-6898.125025335251,-4954.671154466266,1291.0614201292503,-4387.860273595607,7849.352716688032,-6815.219660770789
-65709.365708215,-19289.895973188355,-10154.365397730317,-1701.959239807172,4354.888534426618,-5752.182394234915,-1995.8322453404094,-3484.9422352074034,-2365.192362231747,-1394.7535886046032
-77426.6555427784,-28997.33013890745,-25205.14722849302,-13708.076319701373,-10741.405112115715,5967.7698363446125,-3802.6221016047343,-568.9569472619686,-1542.3719200905232,132.8777885406717
-67233.83320651564,-29222.19772343612,-16850.458163791045,3971.1570069530917,-2915.7457494452565,-1642.2420867978547,2067.1072658658522,-2139.161126513595,3530.347955762332,-46.096757177680665
12224.033113745394,37313.23903944076,2575.3086973221207,-11599.456065551118,7806.432137068567,-6127.697796446651,-4417.538093974951,-5524.169176159217,-4358.249884724811,-157.57925873264531
-27100.22500731893,-7853.965078751214,32142.842214213448,21265.257908549145,-5615.780308427316,5876.521151376946,-10893.778198436898,-1668.8805328944954,-4395.036536134754,-3027.6801857612504
127716.66270632231,-52353.861546143955,8872.770923150674,5008.90951588713,-10408.572273310054,-15961.314269788514,-9349.862664801602,12087.667584299395,-6454.789859284536,3128.547320926475
-10211.778866231209,21598.243528937714,5027.912536003783,-18172.110693968072,-11292.712457384523,-6093.968342463564,6035.971479716599,-3433.912650347681,-3051.465750554734,-2457.169787386709
-44235.879573646904,-17610.937645158592,15571.69935670102,17000.665797050733,14373.887681183362,-11296.198649045265,16056.930736431317,1000.5950699954354,1475.3234903023704,2139.963750657586
-72038.36519326724,-30112.455874641426,-21076.090089246787,-9440.693192297651,-10555.252866063724,6949.756240445221,-6049.942628873514,432.432380052728,1140.0077275692836,47.61342464655076
-35884.81748139306,6113.307415329563,12728.18299433717,17380.190466149423,6432.945886951317,7680.786565779057,4079.1569098350965,9498.501029771644,1225.0531238291844,-5327.028606179792
65419.4550013312,-12508.157544288018,-17192.944721458967,22522.168174566683,-18193.542039540192,-8460.953631216074,-494.10372782249095,-4700.190088912351,3998.5399168486883,-1678.3013386884247
18680.21613705502,27832.43647964248,-6441.362624156249,13517.09117368965,7790.846732665276,9381.049681272032,-4519.643254522451,2237.7537399764956,-2779.508683938591,-2630.2982112543627
65825.23456939288,33612.15977570763,-36334.5683092272,25713.627120580266,5807.545343781286,20530.000932845425,9886.682951009232,936.7389632669478,-13099.859529686293,7001.482999872596
-10161.55950963864,16716.000720614367,-2327.691354233408,508.6691023981346,-7681.920535587696,6432.486861792056,5127.609234947227,-339.2331931161913,-4725.918328774818,506.1881920496456
26487.632028950982,48146.1688222107,-17998.327504831483,-15097.452341525155,10950.894442989025,-6047.100968551002,-10865.580727160606,1015.654600426162,10082.925866218224,8086.293103927563
-72557.82903710484,-35608.12225683145,-19856.784090418587,-9490.7899594652,-10744.96983779654,4369.462296830973,-4039.0961180917584,-1541.5877413781534,-238.04177331702132,355.0665235369806
-74969.46124579995,-22865.752706403528,-9474.051878160091,850.5851406149503,4851.001336053884,-5083.637387517773,5520.4899534435635,1474.7237245499425,650.3900329795295,256.11355395657944
108495.7397580231,-40331.26463620224,2322.5961943334883,6041.100195298428,-8636.052351423503,-8432.303123184645,-3830.7791039581275,2676.8398034628335,27.740328986923384,-2263.7843545316427
-48028.62696569527,-7851.677690536091,22280.165146294617,10521.195116154708,10156.900493638319,-3199.24447861653,1927.7334679527894,-1839.9031374137467,1420.6273488663585,1461.2390056351846
-57116.48216426849,-8833.613457251642,3633.0055522971616,3640.114519744561,5545.801384050377,-4599.733245374615,10280.645964422203,3918.1639126905293,2371.21369872973,2127.0499965987765
52681.11850224084,37782.85620363476,-27961.048041281265,14368.401628762731,2253.812220067384,10606.133270546856,6928.124922970549,-3413.8613504052687,-10828.10021080918,8100.638828537224
106738.12677715898,-35592.448004256985,179.2325811439642,12317.057352198597,-14189.325700347208,-16107.000303204088,-8685.35046235874,9908.246463303074,-4537.030208191736,-1127.9955210531214
-72620.568551833,-20761.476814049995,-6040.442836724618,4523.872050526184,8937.745989650104,-8690.920852278963,7508.43494892683,1087.899086966678,1051.6769734128627,291.48086796507516
123920.92055120067,-58866.64460433935,16665.13285934533,-13495.76489906553,8288.783671114394,6658.820041814095,2990.200872873376,-3582.6570077710226,1774.203716525519,-1725.5515838389852
105356.05762200734,-20108.725524801142,-13542.179568834812,24587.46856454762,-17615.118535263176,-12254.684651803587,-5816.741475849159,7073.272785018773,-4886.952413328439,2974.6585060232437
-78220.84069556354,-30083.724396470352,-21808.930024120596,-10858.803236288044,-11714.992414487404,6059.135235934939,-5092.305145997522,-1231.2804771685612,537.1686258125527,-409.4748304791065
-78757.22747834971,-25857.095469773638,-16670.330685601013,-6479.4340782203435,-5497.745742944772,3107.1363841432135,-1699.6310823774857,-329.1874510501392,6.00221209319328,23.16526106401979
-79664.4177688563,-30855.375605907375,-23597.717314395035,-11838.66077516841,-11513.464266995781,7615.868005305152,-5911.7271885317705,-1180.2286419627808,-673.7193024874998,111.78897289542735
-35327.539338231545,12313.75006958398,21734.243310856335,6036.48518604696,1076.6219348046816,-718.5343006789591,1924.703785361389,6388.458251383002,1715.3238189301967,367.55767957586414
-50287.61021483662,4695.863445851947,26995.54962093982,15946.348088015267,8198.454129954967,2515.8290057169243,-9089.066748260415,-4004.581419707649,-1450.5924599964358,-742.9324539570748
