Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,MannWhitney_corrected_pvals,MannWhitney_raw_pvals,MannWhitney_dims_tested,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
86685 (LH272),Empty-Split,True,"['SparsePCA3', 'SparsePCA7', 'SparsePCA8', 'SparsePCA10']","[0.06132717196662055, 0.29742193280809914, 0.0014296046825541258, 0.29742193280809914, 0.6418499547495757, 0.4575182431361815, 0.0020877202979348404, 0.019892752868877327, 0.4575182431361815, 0.0020877202979348404]","[0.030663585983310274, 0.20819535296566938, 0.00014296046825541258, 0.20819535296566938, 0.6418499547495757, 0.4117664188225634, 0.0006263160893804521, 0.007957101147550931, 0.3812973668867452, 0.0004617217078913182]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",3.143304333515869,0.000999000999000999,1.5084160660890398,0.000999000999000999,True,0.004848809726858507,True,0.006626706626706627
86690 (LH374),Empty-Split,True,['SparsePCA2'],"[0.05786952106579786, 0.008081179754201818, 0.9080351775313281, 0.9080351775313281, 0.7299600020251839, 0.29725780809965613, 0.9080351775313281, 0.9080351775313281, 0.7299600020251839, 0.7299600020251839]","[0.011573904213159573, 0.0008081179754201819, 0.753865329868274, 0.9080351775313281, 0.3468892911616084, 0.08917734242989683, 0.8819307212779461, 0.8301322406402155, 0.43797600121511027, 0.43797600121511027]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",1.5610794615615549,0.04595404595404595,1.547477724597512,0.004995004995004995,False,0.07883495814530297,True,0.014405883971101362
86697 (LH989),Empty-Split,False,[],"[0.40383790534520514, 0.40383790534520514, 1.0, 0.6410458432980634, 0.40383790534520514, 0.6117762117083358, 0.4050358161116079, 0.4050358161116079, 0.5024345653213919, 0.989354369160063]","[0.09146248113234033, 0.12115137160356154, 1.0, 0.5128366746384507, 0.05817269785996583, 0.4282433481958351, 0.17917558119962895, 0.20251790805580394, 0.3014607391928351, 0.8904189322440568]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",0.9460293723207289,0.3386613386613387,1.062643000266673,0.5234765234765235,False,0.39643297878592,False,0.5397504050353792
86693 (LH979),Empty-Split,True,['SparsePCA2'],"[0.0960861093469343, 0.005124313030101528, 0.9698768478748033, 0.8155093481979926, 0.6768294919715989, 0.12602027065870938, 0.7095368622154574, 0.42540353660327024, 0.8155093481979926, 0.42540353660327024]","[0.01921722186938686, 0.0005124313030101528, 0.9698768478748033, 0.6778562784113425, 0.40609769518295935, 0.03780608119761281, 0.4966758035508202, 0.17400123623958286, 0.7339584133781933, 0.21270176830163512]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.147301839055984,0.002997002997002997,1.405541718679251,0.04495504495504495,True,0.009175439944670714,False,0.07455044955044955
86699 (LH123),Empty-Split,True,"['SparsePCA1', 'SparsePCA5', 'SparsePCA6']","[0.02926449045638767, 0.29235828624438936, 0.8938808320015778, 0.3447538964513383, 0.04645882475744329, 0.02926449045638767, 0.6768379905488847, 1.0, 0.3447538964513383, 0.3214072533907286]","[0.005852898091277535, 0.11694331449775575, 0.80449274880142, 0.24132772751593679, 0.013937647427232986, 0.0038778575018652544, 0.5414703924391078, 1.0, 0.21583309506838322, 0.1607036266953643]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",7.692520497246355,0.01098901098901099,1.4902669791308885,0.005994005994005994,True,0.024850149850149852,True,0.015292399907784525
SS32219-Gal4 (LAL-2),Empty-Split,True,"['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA7', 'SparsePCA8']","[0.004722134584288955, 0.004722134584288955, 0.005740952932561035, 0.8809722865674922, 0.9291938527017602, 0.8809722865674922, 0.0076376278799069304, 0.021617529806336324, 0.8809722865674922, 0.9725234705442696]","[0.0005724273914139214, 0.000944426916857791, 0.0017222858797683106, 0.5352686001887101, 0.8362744674315843, 0.7047778292539938, 0.0030550511519627723, 0.010808764903168162, 0.6543221444173015, 0.9725234705442696]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.0087309424763706,0.000999000999000999,1.5896608267891195,0.001998001998001998,True,0.004848809726858507,True,0.009036418127327217
GMR70G12-Gal4,Empty-Gal4,True,"['SparsePCA1', 'SparsePCA3']","[0.0412305579864933, 0.08845333816658281, 0.0412305579864933, 0.5022415433569031, 0.5009216026169805, 0.7159745798891979, 0.08845333816658281, 0.16118021014734174, 0.7159745798891979, 0.09599004635277018]","[0.00824611159729866, 0.035381335266633125, 0.00750728508117237, 0.4017932346855225, 0.35064512183188634, 0.7159745798891979, 0.03021624712001323, 0.09670812608840504, 0.692486835516168, 0.04799502317638509]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.552113471233533,0.6883116883116883,1.2957189559392275,0.06693306693306693,False,0.7364194944840106,False,0.09582503827108142
SS32230-Gal4 (LAL-1),Empty-Split,True,"['SparsePCA1', 'SparsePCA2', 'SparsePCA7']","[0.008108655645573866, 0.009392677679996991, 0.7123703686426884, 0.2338866289955115, 0.753865329868274, 0.08317346468457515, 0.005626376526077942, 0.753865329868274, 0.35972182511397205, 0.753865329868274]","[0.0016217311291147735, 0.0028178033039990974, 0.49865925804988187, 0.11694331449775575, 0.6559104900442466, 0.03326938587383006, 0.0005626376526077942, 0.753865329868274, 0.21583309506838322, 0.6799279308955285]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",7.856255186836501,0.001998001998001998,1.6166038177006445,0.000999000999000999,True,0.006739023688176231,True,0.006626706626706627
MBON-22-GaL4 (MBON-calyx),Empty-Split,True,['SparsePCA2'],"[0.15243746855390056, 0.003408076032308285, 0.15243746855390056, 0.5454496413694546, 0.1143662450241565, 0.5454496413694546, 0.07669908954568738, 0.07669908954568738, 0.2722624828977725, 0.6053984249544725]","[0.08503753250299094, 0.0003408076032308285, 0.09146248113234033, 0.4909046772325092, 0.0457464980096626, 0.4909046772325092, 0.023009726863706215, 0.01917248475522309, 0.19058373802844075, 0.6053984249544725]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",3.14592423350579,0.006993006993006993,1.413273848148511,0.03196803196803197,True,0.016970834044004776,False,0.05680034251462823
MB247-Gal4,Empty-Gal4,True,"['SparsePCA4', 'SparsePCA8']","[0.05450519055972362, 0.36721620202250527, 0.05168483905544609, 0.018962040649063174, 0.06043249424002646, 0.3437987415011365, 0.07383129452059471, 0.018962040649063174, 0.36721620202250527, 0.07383129452059471]","[0.02180207622388945, 0.36721620202250527, 0.015505451716633825, 0.0034272183334826574, 0.03021624712001323, 0.2750389932009092, 0.0516819061644163, 0.003792408129812635, 0.36721620202250527, 0.04799502317638509]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",4.623093200627052,0.01098901098901099,1.4002407149130474,0.011988011988011988,True,0.024850149850149852,True,0.026506826506826505
MB310C,Empty-Split,True,"['SparsePCA1', 'SparsePCA2', 'SparsePCA5']","[0.00034411437765983143, 0.00907438329523965, 0.3447538964513383, 0.6261595734210788, 0.010458160855451254, 0.9342393414808573, 0.3447538964513383, 0.37312531434142343, 0.06472930493849627, 0.3447538964513383]","[3.4411437765983145e-05, 0.0018148766590479304, 0.22832704879820187, 0.5635436160789709, 0.0031374482566353763, 0.9342393414808573, 0.20383918699366232, 0.29850025147313874, 0.025891721975398508, 0.24132772751593679]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.832200550687703,0.000999000999000999,1.6761964599056918,0.000999000999000999,True,0.004848809726858507,True,0.006626706626706627
DDC-gal4,Empty-Gal4,True,"['SparsePCA2', 'SparsePCA4', 'SparsePCA6']","[0.7958091685190174, 0.04419989264755073, 0.7958091685190174, 0.04541876775032611, 0.7799596038236559, 0.04541876775032611, 0.10886318451010707, 0.7799596038236559, 0.49547700639549297, 0.7958091685190174]","[0.7958091685190174, 0.004419989264755074, 0.7430771478039212, 0.012367275486607826, 0.5459717226765591, 0.013625630325097834, 0.04354527380404283, 0.47936938015165176, 0.24773850319774648, 0.769309773075766]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",7.098117062387414,0.008991008991008992,1.6013032818515456,0.001998001998001998,True,0.021049538696597522,True,0.009036418127327217
MB301B (PAM-03),Empty-Split,True,['SparsePCA2'],"[0.1774247109383449, 0.03888667916994636, 0.7917101085069528, 1.0, 1.0, 0.5422584163216078, 0.0977828227000858, 0.18669279884328274, 0.5422584163216078, 0.5422584163216078]","[0.05322741328150346, 0.0038886679169946366, 0.6333680868055622, 0.979971353786402, 1.0, 0.35295209589438925, 0.01955656454001716, 0.0746771195373131, 0.35295209589438925, 0.3795808914251254]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",1.7374717635817067,0.1038961038961039,1.4628764917910453,0.14385614385614387,False,0.14982119329945418,False,0.1724540519721243
