Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB065B (PPL1-06),Empty-Split,False,[],30115.692615823496,0.24775224775224775,0.7593343369021524,0.14485514485514486,False,0.6197506197506197,False,0.35023116418465255
MB032B (PAM-06),Empty-Split,False,[],22039.844529471677,0.4905094905094905,0.6256651626046262,0.3226773226773227,False,0.7249441734735852,False,0.5105592082336269
MB441B (PAM-12),Empty-Split,False,[],31193.85159190685,0.2937062937062937,0.9094846665634675,0.05194805194805195,False,0.6433770311321332,False,0.25099900099900097
50742 (MB247-GAL4),Empty-Split,False,[],49485.591471680156,0.09490509490509491,0.7821522361517089,0.21478521478521478,False,0.4146940016505234,False,0.42370473563134115
51973 (Tk-GAL4 2Ma),Empty-Split,False,[],11109.866098526812,0.8521478521478522,0.443925740583594,0.6143856143856143,False,0.9208694531275177,False,0.7138237485058294
51970 (Capa-GAL4 5F),Empty-Split,False,[],48135.18981765916,0.015984015984015984,0.8211630617490386,0.09490509490509491,False,0.31032603759876487,False,0.3465405562179756
86695 (LH1284),Empty-Split,False,[],17308.369578676342,0.6653346653346653,0.4486808401133079,0.7072927072927073,False,0.7913151936820576,False,0.79868446160581
SS47432 (LNa imaging line),Empty-Split,False,[],28888.104098209846,0.33466533466533466,0.6533367585557467,0.3106893106893107,False,0.666017151165666,False,0.503617350391544
R70G12 (E-PG),Empty-Split,False,[],14768.338522096787,0.7332667332667333,0.389478002221923,0.7252747252747253,False,0.8479463393749107,False,0.8098901098901098
51980 (Burs-GAL4 4M),Empty-Split,False,[],42929.86675570508,0.03796203796203796,0.8060478133393715,0.11188811188811189,False,0.37864992150706434,False,0.35023116418465255
51975 (Tk-GAL4 5Fa),Empty-Split,False,[],22478.405763173396,0.38461538461538464,0.4814035749074109,0.5964035964035964,False,0.6948007744467921,False,0.6969600167274586
51977 (Crz-GAL4 4M),Empty-Split,False,[],18507.7528556209,0.5714285714285714,0.5753307462005124,0.3996003996003996,False,0.7458256029684601,False,0.5622377622377621
51976 (Crz-GAL4 3M),Empty-Split,False,[],28335.17285220055,0.22477522477522477,0.5534032407520153,0.4835164835164835,False,0.5944713181555287,False,0.6036448024025663
51978 (AstA-GAL4 3M),Empty-Split,False,[],10153.71774748424,0.8721278721278721,0.4739377887083858,0.5904095904095904,False,0.9374208679021513,False,0.6939902203060098
51979 (AstA-GAL4 5),Empty-Split,True,['FPCA3'],37918.15248705447,0.0939060939060939,0.9792314582834993,0.024975024975024976,False,0.4146940016505234,False,0.24095904095904097
51974 (Tk-GAL4 3Ma),Empty-Split,False,[],37133.382038153955,0.11388611388611389,0.854269373107959,0.08491508491508491,False,0.4698701298701298,False,0.32822946284484744
SS52577-gal4 (PBG2‐9.s‐FBℓ3.b‐NO2V.b (PB)),Empty-Split,False,[],45161.34247214254,0.07092907092907093,0.7795809257275146,0.12887112887112886,False,0.3853173853173853,False,0.35023116418465255
86652 (LH2033),Empty-Split,False,[],9101.273247147472,0.981018981018981,0.3187310352985637,0.938061938061938,False,0.9859240759240758,False,0.957108880966749
41731 (IR8a-GAL4),Empty-Split,False,[],66169.52253017707,0.08791208791208792,1.0813402532673726,0.14485514485514486,False,0.4146940016505234,False,0.35023116418465255
86639 (LH1990),Empty-Split,False,[],31412.84089067685,0.4825174825174825,0.9575418781513406,0.23476523476523475,False,0.7249441734735852,False,0.4289801107982926
34497 (MZ19-GAL4),Empty-Split,True,"['FPCA1', 'FPCA2']",120486.45960350719,0.004995004995004995,1.4912786172772983,0.00999000999000999,False,0.31032603759876487,False,0.2007992007992008
41737 (IR25a mutant),Empty-Split,False,[],29876.789742485045,0.5134865134865135,1.1001902460429893,0.13286713286713286,False,0.7273705315663358,False,0.35023116418465255
41728 (IR25a-GAL4),Empty-Split,False,[],20503.8188968981,0.7682317682317682,0.8757743087570873,0.33266733266733267,False,0.8660166648993464,False,0.5143548758933374
30026 (GH146-GAL4),Empty-Split,False,[],28471.48206519485,0.5654345654345654,0.615182527973101,0.6713286713286714,False,0.742825801649331,False,0.7666878575969486
86637 (LH2220),Empty-Split,False,[],66989.60138654978,0.055944055944055944,1.29868719221979,0.04295704295704296,False,0.37864992150706434,False,0.25099900099900097
86630 (LH2385),Empty-Split,False,[],13245.804420142571,0.9270729270729271,0.5209909574120836,0.7762237762237763,False,0.9756107766578971,False,0.8433566433566434
86634 (LH2193),Empty-Split,False,[],28524.700335147176,0.5084915084915085,1.0068475168921973,0.2217782217782218,False,0.7273705315663358,False,0.42370473563134115
86636 (LH2087),Empty-Split,False,[],9698.907319175198,0.958041958041958,0.18285595011527594,0.994005994005994,False,0.9797790149548943,False,0.994005994005994
86632 (LH2392),Empty-Split,False,[],35545.830349548356,0.38961038961038963,0.8760894366078054,0.34965034965034963,False,0.6948007744467921,False,0.525052725052725
86678 (LH1112),Empty-Split,False,[],23495.075929971226,0.7042957042957043,0.7948164186627067,0.44155844155844154,False,0.8230432358339336,False,0.581398993163699
86681 (LH141),Empty-Split,False,[],30030.10597356751,0.4995004995004995,0.9333690965566772,0.26973026973026976,False,0.7273705315663358,False,0.47257053291536044
86680 (LH788),Empty-Split,False,[],16361.190161150815,0.8471528471528471,0.43779539038868137,0.8621378621378621,False,0.9204201204201203,False,0.9072004918158764
86657 (LH629),Empty-Split,False,[],21533.728949241446,0.5514485514485514,0.34378395943302476,0.8561438561438561,False,0.7318602450181397,False,0.9072004918158764
86676 (LH191),Empty-Split,False,[],31478.449779478637,0.47152847152847155,1.013964765378289,0.1918081918081918,False,0.7234902502078074,False,0.40582575319417424
